"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.11. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","47191.20682181396","50552.80928101198","51519.53061460574","52277.57586271976","53125.77194198002","53740.217851763955","53803.1076193299","53138.27952687378","54336.27285051884","53465.012755920485","53817.26680678718","53580.42066380011","52501.40100706792","53737.44780553594","57669.485369085785","49443.84020137944","47633.3871086426","48032.14043385015","47368.86967352299","46836.40781411138","44442.15390900884","45008.58380251467","43582.47277356569","45388.72325862429","47043.90915882571","43622.30747145996","45479.76191390386","46459.23718174443","47252.62760358887","48811.79194141236","48813.22128630375","47341.90015145875","47691.22742859499","46552.374851867666","47189.031608355705","47404.11010604859","46418.36142691651","50521.03598560181"
"2. Antrópico","443341.93042052357","457358.79704345897","494361.22413722274","534188.7663493367","575832.108705707","602230.7839506089","637553.8330651986","676734.547762109","720431.9886522973","787378.8448854578","849420.3946932056","918343.8451435785","981126.4497765626","1041982.8488492868","1108016.771724268","1172631.6920616962","1220716.3698010775","1296209.5734927948","1379669.0024540576","1442319.9682578386","1504682.158898609","1550367.174306795","1583374.6569728756","1619371.1396027433","1664315.5232069187","1709372.5054272765","1739096.4859169552","1765054.502861321","1795721.8688026106","1828244.5866382204","1872389.922821895","1908282.830504034","1941831.3134796836","1986776.3157995963","2080783.7498102472","2165504.7240656354","2271236.2483207625","2395670.5189685198"
"2.1. Pastagem","438329.1415082799","451369.63120124076","487791.324621091","527026.8273788289","568096.5204692815","594250.1282621935","629039.3315176887","667831.9620791558","711331.0829070396","778060.434341146","840002.5883459275","908550.5472463432","970912.1198304871","1031507.9145291207","1097344.8187423283","1161563.1147884112","1209153.0865006621","1284356.3458538419","1367691.4227173815","1430295.0562896074","1492311.242524738","1537749.0474876605","1570556.3976496945","1606181.2441928373","1649798.2159687716","1694440.1140918392","1724864.776920727","1750523.9589385241","1780818.307605723","1811520.978430383","1853511.3246107434","1889539.2555014882","1922252.4367740192","1969131.9461759813","2063163.4894219348","2147141.6843100563","2252857.3965026895","2376902.072877522"
"2.2. Soja","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.3. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
