"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.11. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","61520.939148730096","62494.21281561239","62447.64197236299","62009.894996782976","62402.85303163431","64119.38544897417","66595.74527072118","67024.9551460933","65571.48428743299","64265.643411730765","66218.60929462832","65818.77083757843","64385.23977961377","62336.83247841762","60623.88067009263","60213.076591613324","60112.6011126825","60657.25881196821","61386.87955001797","61502.42987578657","60150.58606258467","59351.47085980108","57813.55395502244","57317.845102477295","57113.04595361253","57259.11437632359","58078.26968916535","61095.820326293346","63026.500930797774","62575.82180558388","60960.89475608488","58374.7054209218","56891.16783295821","56806.16428026656","55661.40885239786","54932.41900213526","54924.84827529202","54811.35589737456"
"1.13. Rio, Lago e Oceano","264018.07277406455","273142.78518610715","264163.6609533254","263327.10963536275","264882.30671025935","245915.37237880772","219294.06426204173","202604.92382858228","174867.83787847956","175778.6552100289","173135.34200094035","181751.04772061176","180320.1321418834","169883.79852862644","176607.67318977078","165692.0682613714","167197.25663421064","187454.5886542241","203791.46376262218","297492.5764806025","273423.37118319643","268300.772144482","266472.16130860517","283429.8466312727","294148.9813763172","269499.30498710315","252839.96363776247","220375.28315558383","167202.1262079109","138315.48631398968","119149.4638926398","110118.04566137098","118114.9389860841","138325.89007401105","154719.58099004487","168728.1394410586","165240.4204499509","184731.4739205452"
"2. Antrópico","3230997.644272948","3258157.008070269","3431345.969564729","3536229.736112778","3712044.2031937423","3930983.595407423","4038994.5470951484","4011010.1652588896","3996538.8570439527","3875201.814018062","3589151.463191328","3522943.425832775","3472236.786362298","3552181.327472602","3743934.1963790953","3808614.7594266455","3902846.9721811446","3961940.3880519755","4063984.7443397213","4291017.225828053","4482017.716104444","4652034.759289966","4845562.9033757625","4876939.576163956","4919133.809961834","4871567.479774003","4847851.017262473","4782468.051705063","4783249.29907455","4741776.161045703","4755249.445213006","4742423.197155149","4655843.139971936","4674650.301393676","4685214.338821205","4691656.810827696","4706289.872077015","4700591.61072955"
"2.1. Pastagem","874904.5797995841","859728.0786776497","971808.1320363006","1116154.1325575022","1259956.6950883295","1415133.4587636974","1551339.4898476435","1616830.8411738838","1646906.673131323","1594059.2419995465","1499836.569642989","1486418.8636364802","1577796.313512164","1759631.162719637","1850249.924591284","1961896.0592295618","2033643.297291168","2097931.748378981","2186402.9359355685","2266811.4410662567","2406619.9013333647","2525768.1997990464","2625148.752793501","2653646.1942114327","2667517.267355412","2599881.4143190063","2609216.144392418","2636859.5452987305","2702290.1922136643","2796827.4422906158","2876882.025936684","2936781.8129182328","2912544.743561564","2885740.5458575035","2901758.1153742117","2885311.516123977","2807251.768442047","2785514.8080073106"
"2.2. Soja","","","","","","","","","","","","","","","","","1.5132287231445312","30.79922792358401","77.74075609741207","68.55412560424816","63.99874968261723","80.68714895019531","75.42939177856452","44.7959514465332","23.656866094970706","17.854046746826167","4.3741080322265615","19.596377624511703","41.85380112915042","78.81052525634772","187.254139599609","308.1935687805168","264.90591104736217","78.18688811645515","14.813756976318354","12.855634338378907","12.855634338378907","30.885308374023506"
"2.3. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
