"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.13. Rio, Lago e Oceano","2589722.967193606","1375072.3078473797","1421937.036688833","2752092.0678434125","2290590.79331661","1225652.950761348","1725420.6524449575","1703292.8361014435","1462787.0671133208","987174.4312965451","1485084.6997267234","1181270.0466160516","1469599.4270873892","1216101.574425122","1281056.0430994446","1086491.0368675566","959924.298370082","1162636.57141785","1015924.349977392","1122907.410147809","956782.6665726914","1274501.8409519473","1299428.0715521546","1227465.8560257668","900911.5368796198","887736.9625813937","1336602.6625887952","945561.3806318559","899322.2853935191","1377975.7808207793","1036601.8852058068","1038462.8276056432","949174.9964491224","1352088.9918119684","958984.2138650549","775058.1725183673","743651.6702629395","705242.7309490076"
"2. Antrópico","15429857.377933033","15763054.458407579","16421628.07160993","16916566.635418747","17343775.81132025","17741216.96595798","18084190.764247812","18462361.931283835","18791336.25344195","19074504.833729573","19349721.71091404","19577116.439452562","19753459.319719076","19901891.198365867","20029156.689561397","20156503.612259474","20265489.04265711","20375000.87227887","20567617.22420727","20676432.413706213","20734366.556021016","20809059.914568655","20842857.347207543","20865323.81984715","20892303.874360964","20917905.11019814","20933759.384167917","20956980.557971872","20980553.713583138","21009093.154876273","21012076.420535613","21018170.20882238","21024108.831058685","21027934.267410718","21078628.595062092","21173240.912987992","21304717.886651505","21243648.924253784"
"2.1. Pastagem","10330473.15158374","10634567.92411071","11473561.466383126","12054798.952823795","12617098.323579567","13097589.998537462","13520930.98418898","14013480.325108048","14441576.219930392","14783275.296884418","15102054.220444007","15304786.114175081","15466458.007215532","15624916.730037067","15783573.915955031","15866798.639534377","15963005.675504128","15985577.765580077","15970966.01854052","15909993.696791276","15859158.28417623","15883511.40944936","15847227.562091019","15756647.373026779","15626251.359526673","15533978.131666703","15392103.700900972","15112072.639289208","14763257.154006729","14464903.526083924","14247233.76972993","14067041.4902176","13930576.081191367","13782001.450682329","13618821.396956468","13426462.2207341","13174232.967839386","13006113.098476984"
"2.2. Soja","495594.66384752584","596860.3594169277","711249.1023441894","818588.6894797072","866889.0095035147","1020196.4616617576","1383207.9733236805","1306176.4158358674","1286466.5049123869","1206901.4848687868","1135335.3837325727","1154741.4435343859","1161412.0219992714","1187533.2504357696","1177375.1777846583","1317694.4782435521","1223275.3884472407","1294101.4754259016","1426253.9898840687","1437075.8333062937","1882697.354640705","1761360.1384045577","1866660.2501728067","1784158.4060992652","1790370.9211642195","1870595.2159804336","1857483.0227556948","1947519.7533658247","1732335.2964263053","1938208.4689646447","2319373.7606576593","2403523.1538775186","2567487.538874977","2722194.568827944","2838509.789790673","3091884.3071693936","3150053.096035595","3183351.5255975346"
"2.3. Cana","266.0780483703609","392.28378330688366","187.19447532348644","472.0632381286615","570.162843652343","515.6621130859368","562.9164371459952","1023.7187899292044","1402.3025761840927","1817.1626405334628","2053.4930113342302","2320.848774560559","2092.854120861818","1882.1321397155846","2915.5217831360237","4452.443958526689","7704.997433764699","11117.466204418897","14503.239659362802","22569.874063049112","31578.656062329326","45558.657554743164","75880.37041914798","130532.39689587236","208397.93433204145","256769.3432138315","296655.6992754222","378285.30558495416","452802.0836825816","569217.8014613017","613989.3767255482","624719.0310038766","615020.032013444","600683.3366882919","565747.4408258628","598123.2897015156","586350.9176565582","607846.4611801045"
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","3698.204933398453","10718.746148657305","23523.301968506064","6117.621760400449","8257.793721643095","8591.315858850186","7788.015976836972","12709.872058550696","10622.704402649004","9313.033698113937","10424.026672937089","5467.995590747154","7395.0905926819105","4046.5950673339753","6560.909139190765","12675.456268658494","11093.127114086867","9119.445321636924","11908.452780847096","6516.830823968634","471.00269494018573","17168.164430517238","11112.909287237733"
"2.6. Outras Lavouras Temporárias","136345.05545061402","37419.67925870886","38309.801380065765","48513.62250926461","91726.47089309625","160695.03439267576","300992.08143015264","396544.6433127654","443666.5098869602","539474.6830467692","619417.1817675293","641746.4731998527","660410.1961033025","638649.7979863113","664709.7907482171","664678.347537153","811295.8746667934","787817.7536391788","785002.160903585","896649.3994216196","605833.1054427692","786666.6183006847","705539.3559552605","806041.8673068396","803334.68806739","725707.8166234074","743019.0898217402","660991.6899883685","942726.4387549796","814551.6757044153","506074.77058970614","543929.0123500286","490559.7256971295","437692.9334486741","448386.0034641118","316018.7918247079","278111.8196320751","260072.79804403146"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","414.0900490661598","180.57475142822278","96.36824963378837","92.84720282592706","92.51169495239189","92.4278204284661","92.4278204284661","92.76331908569266","92.67944802246024","92.67944802246024","92.59557767944267","92.76332485351494","154.1588569030755","156.92674046630802","167.07549893188357","158.26872358398356","158.0172380310051","161.62395075073155","167.41128222656155","174.87608882446182","160.61771315917886","164.47590440063396","162.79843401489174","184.10231024780103","180.49566303710773","173.5342117004382","124.97134561767571","64.83389899291979","64.57884946899397","37.40066369628903","37.14646063842771","37.81742728881833","5.105044165039063","5.9386093627929695","14.266272021484383","17.93466871337892","27.191360217285183","27.107788891601594"
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","3.725853356933594","3.8086507080078125","4.9678227416992184","6.044186895751952","24.504499444580073","23.262555493164072","25.498444213867195","33.446235791015674","25.7463757080078","390.4624255004919","503.66336335449387","578.3585383178697","760.0551404174831","633.5366940368685","577.9397198303227","569.6677934814439","566.3568363037092","566.108618792723","566.0257576293932"
"2.11. Silvicultura","34121.93414926205","34718.92774437314","43379.24857758275","115555.51872574587","140046.3300292707","146190.41914456064","160527.47584028475","158164.1072533151","156433.62723512476","152491.98703311803","146403.40802568907","145928.1983852773","157321.87736808477","160291.37038170316","159519.1732411485","160093.8646935459","161214.9963334226","162117.15371508716","162538.60014279708","161936.31579722988","161242.84448556544","165919.046353447","192401.63789844664","231672.86906735884","293594.72938005184","330765.0255355289","367112.22184912715","442746.80128657946","545900.6439274012","626346.7893915328","721226.4959447003","803727.1841799293","845060.5043439511","871358.2837694901","903986.7437877019","916821.4823102934","940459.7974978506","942169.6689287104"
"2.12. Mosaico de Usos","4400052.32108896","4424012.187448561","4118866.2073237253","3840798.0859467606","3587832.83492993","3274977.0669523897","2675381.974509366","2543369.3781361682","2416616.124410429","2343149.5207781703","2295362.744840469","2277263.155195088","2254412.8519308865","2236031.871555683","2186961.030420424","2083890.9421555104","2032114.09195278","2053444.7812415988","2143679.8821857623","2180240.623606187","2124787.74402938","2096676.7025088447","2080015.4073055885","2081954.8759449818","2096277.8996257156","2123569.0995567385","2204481.675121951","2339293.3333768477","2469194.0046462007","2517318.47979845","2518418.816981266","2489936.0651661833","2491172.85910497","2525937.9521876327","2619565.887689646","2745594.3154183677","3080155.8526205258","3153742.876391121"
"2.13. Área Urbanizada","32496.70893457097","34813.17019345145","35815.57129445864","37562.60937308963","39305.84244608766","40739.17917377969","42247.85698994759","43237.42203963026","44790.65910712861","46981.57160427237","48680.77680816048","49880.89015364404","50832.367176471125","51996.77362961472","53497.69919881603","54646.60160594491","55622.14680671424","56742.878771673895","57972.74247535485","59133.62073548013","59892.84746554533","60935.333110680825","61764.35759398157","62856.33295626766","63928.52027391259","65235.52747828926","66501.56930485292","67792.10297490237","69111.866888758","70554.19803525951","71581.42273191446","72550.79601339066","73596.5853615285","74700.11958887847","75575.82411387803","76336.45577874681","76481.60288185361","77346.72285784899"
"2.14. Mineração","93.37478092041027","89.3517001098633","163.1115818237307","184.24611942749027","214.32540017700225","220.7161618408204","247.0737078308108","273.1574890258793","291.62593532104415","320.44742548217727","321.9067065979005","356.5527098266606","364.98494776611386","432.34545953979637","437.3049310363781","391.820873883057","379.10812557983445","396.6717816711436","415.5573731994641","396.65432125244183","419.977495770263","474.5491823547346","489.691091827393","628.3873374450671","631.0300743103016","661.8908143615747","775.9919659973076","793.2612378051732","724.5889078796424","890.2422705017002","887.0459072753787","852.4763320556581","877.4174114746046","873.2911074462834","934.7435442749005","944.7558509094232","1110.3680781311048","1299.7299436950714"
"2.15. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Não definido","274978.87951446633","125426.24491388544","90058.71739174798","85164.40430850814","87452.767484479","82660.42201973259","72054.49800020768","72382.27433306274","69206.69272854574","62436.25343510117","61340.81056759014","57228.440483313054","53991.511301538114","50122.74011098046","46862.25725757473","46968.34945496246","47914.013743835814","47479.4444936099","46215.491442547966","51178.66219743668","51044.24825961307","49769.40015043331","47826.169167523316","45941.85733978913","44079.9638382083","41909.20518650539","41994.07302908952","43807.586497955475","42628.695684240854","46449.58454216337","47280.45366243319","45208.222511072","45333.369785998795","44292.81103051758","44334.59716980008","45639.502539746296","50312.11638113448","93833.0426409731"
"3.1. Outras Áreas não Vegetadas","274903.1237291697","125348.02223906244","89983.07013267206","85089.95111602766","87375.79276679101","82582.00725015861","71975.54633573625","72310.75342218018","69137.14986914022","62363.16892201523","61268.590898541064","57155.47801023566","53920.132546136505","50050.470042663816","46789.06037579983","46902.95144849884","47842.557019690306","47410.17931976347","46151.69563789098","51114.512840045325","50979.04013704227","49704.356247393756","47762.328783752564","45877.89305456574","44008.53544904204","41844.72733156764","41927.77630712297","43737.844045489655","42555.153415399305","46374.69776900053","47206.266988952964","45128.24640813011","45259.93063693263","44217.57998449097","44257.00394522122","45567.96407940084","50236.045139374226","93750.20767857686"
