"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.10. Restinga Herbácea","111619.24152499968","111391.39384721023","102639.45126704729","102287.71212041052","104411.97197134994","106057.93966144965","100351.2774904232","98580.6399825008","93300.0290892636","91581.76716564849","100980.0834015256","104930.10617807606","108060.8323727782","108536.89205784278","104564.8238418028","102066.93401826179","100841.84974443984","100853.67317841793","105994.83689467184","113398.03307107565","115376.9944472602","116014.39643495524","116588.23963069415","120373.38051896334","121139.6164912963","118166.79981116904","116485.78576741298","118428.6454466125","119769.62206264572","124462.47318016879","123710.85880916721","124159.4092517206","124753.97944624569","126308.35070957566","122821.39695900798","123340.37860168351","125079.04095434485","124683.73521826135"
"1.11. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","136502.5157776408","130703.5700574018","128942.06606014297","129109.93850392975","127465.88966754093","122469.64904331599","121550.12502684214","121410.69882767879","121395.77511078428","120102.2623952995","119427.71154214433","119329.04001005842","116264.48405510253","109849.8316355769","108647.95432789296","107638.76598631623","105388.85809692986","104082.96182539084","102785.96261617477","102456.49233035292","104160.59590238082","104933.22464036873","105025.64565428488","103681.66753792152","102049.52993887967","101079.46266555856","100491.69632711273","100277.45572910836","100021.41034034458","98838.55902138691","98441.597381592","98922.59439988455","99927.78915073932","99885.87341216506","98942.2637109872","98767.34841839678","98766.6383405647","98780.76385278394"
"1.13. Rio, Lago e Oceano","1927224.7044406612","1934527.2060927814","1928166.2431767972","1913124.282193277","1909428.8579211964","1918030.605696718","1920115.2104779235","1929230.5866293234","1928371.1206031071","1931859.8642956563","1934190.789437426","1929405.8637558976","1932945.2903554845","1953641.744334486","1955462.914532255","1941333.3025354103","1940231.603400235","1950104.3748059033","1956408.1676103668","1943928.2079892156","1938315.9235454916","1933525.7379471448","1939244.5151847336","1934760.02779396","1937656.5662664736","1946535.160281077","1949191.6066026944","1945143.1641624614","1952635.4243550643","1958595.3116871656","1965189.4315365728","1966441.8305381616","1964320.594578415","1961935.421564151","1957770.9013486372","1954229.523564731","1953318.9195938588","1948136.0827632586"
"2. Antrópico","9899602.603550505","9908061.515506271","9850192.381444573","9946443.786181478","10096851.37734619","10182560.60702942","10228098.692728017","10283463.60254785","10399248.512752874","10509039.500557343","10520413.949860577","10612249.296915144","10717773.703337803","10758930.271432143","10825558.552703384","10905749.028617663","10997954.56294583","11130812.81530508","11306026.814778546","11442713.713082585","11458325.9686614","11423199.849878972","11402246.798472716","11469351.276037602","11528100.654042084","11698626.204282515","11884160.017574674","12069786.460862372","12297300.086059965","12408833.960181294","12480885.765285188","12557487.4874839","12685920.319840003","12799390.228083128","13043871.607434109","13276964.247213934","13534536.22738062","13541220.967475494"
"2.1. Pastagem","761583.1988113888","773220.6882717736","783726.8184326107","774576.0827466379","758296.110024383","748786.7997890022","744265.6861424404","750760.1190860228","752565.5985700504","753431.1459446518","746214.6927690748","742206.787005503","731059.819775733","735182.7215265331","757274.3811887205","769445.9540830571","751377.8122921711","720412.0075844517","690505.9373859537","665295.2280262997","642835.0531696456","620042.9375004845","608301.254338452","570839.8376397603","528135.8436824332","506517.9289116969","486748.05787897005","472740.3404197313","466716.51925967424","464479.2330348342","451963.3031023886","431107.33076024154","409941.63868015714","391380.79383578914","368426.80549913185","357981.7252583176","353258.45516559895","342956.6888309985"
"2.2. Soja","1362930.6758178112","1377077.42366715","1912135.6884000194","2045166.0067535373","2238040.9382652766","2354561.5349204047","2534407.0574159394","2803502.7767972634","2812990.2515517636","2848367.7901080097","2818619.486964851","2762828.771099753","2933045.1973080314","3141221.5797445946","3148112.443187422","3273962.2414719835","3343757.530987855","3463940.2015043","3645860.3725437564","3932276.37017759","4204420.356396623","4430648.49238704","4551828.19723883","4582097.269646156","4606690.474218568","4672345.874189361","4807220.571963328","4927997.710465427","5269490.545102894","5506828.117688221","5749189.063938595","5818135.035835723","5947318.296470936","6127771.476933932","6134027.859845224","6212864.678418169","6261124.637625201","6358724.844923389"
"2.3. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.4. Arroz","647660.7026446911","338421.91557612905","448020.07284846687","463433.26542972453","363406.26421549695","226018.6219289897","184826.70028840983","313362.6487555679","469142.5438017357","155697.69545398615","209467.6657701106","242331.40804207095","457790.62614215835","219621.4135484652","499094.7277215465","502863.41185288347","350843.4937951843","372515.282043712","254356.9053468867","493008.33825093467","529881.0853542931","492572.0708321793","629133.5900725996","518654.1362257195","733998.3526619003","582223.2046846915","450876.2020596043","494731.9370130161","342769.7163064209","661988.3059535638","838298.8579568908","876169.5585224571","954094.0277793332","972470.4785448422","1042159.4249427273","1110720.1999864723","1207012.3178089915","1228580.102820587"
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.6. Outras Lavouras Temporárias","4126192.435527029","4390362.979418909","4005344.4778619423","4065031.2584128864","4134859.2008875124","4284554.557201896","4285314.854433939","3947992.3321380178","3867573.879735484","4167264.679736887","4141016.809604544","4188795.2752368525","3817067.79314092","3827967.634882633","3523292.1021480397","3393726.693651083","3562075.349033266","3482863.6110456893","3386367.7900520554","2940162.0640900237","2740910.5475356244","2753803.4736349024","2656600.651137667","2858778.321210646","2725765.616920991","2898991.07315783","2968702.556579847","2814612.1083520055","2753234.6656115144","2343853.954542957","2021351.8610260943","1998161.7108127233","1899891.3314757566","1699120.2833073118","1782684.900190057","1682196.1320872852","1556268.941243455","1335018.7768111788"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
