"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.10. Restinga Herbácea","12112.768130072553","11989.337719714887","10737.448780615494","9957.56802570202","9208.353118908828","8971.054293670835","8849.568702130335","8817.181054821975","8884.725798651336","8692.087475634951","8669.177423877127","8803.913992083912","8877.750514569268","8961.595059393483","9012.039726428393","8827.637412072905","8992.362399963522","9144.241873498648","9267.376258893026","9225.377887426917","9114.535191150078","9161.35603907489","9233.590893866156","9162.122936328335","9134.923984039502","8841.815262738175","8778.22740991222","8830.467711218393","8751.005657232772","8730.455673968598","8650.090324383591","8587.252184143113","8755.800749127298","8648.32465866101","7157.036683605975","5597.265357482946","5159.2243396240265","5157.048142456074"
"1.11. Outras Formações não Florestais","58.16534738159183","57.1177239562988","55.0210305664062","47.02661288452145","54.50352783813478","54.8544843322754","51.24782206420895","47.28810850219725","52.21286835937499","50.367566333007794","40.69471972045897","40.345332214355444","42.01993643798825","28.566914508056662","20.21512973022461","17.578759716796874","16.875168902587887","21.71327822265624","21.18866728515624","23.64956984252928","21.800909906005845","18.63754111328125","15.295108093261717","15.824840100097653","18.376740594482435","22.51081187133789","23.831046484374998","31.567363452148484","45.28545247802732","52.760847143554656","60.4996081604003","75.44581557006828","87.05339634399407","90.74623803100566","59.534484777831956","28.230252520751954","9.762811309814458","16.97460792846681"
"1.12. Praia, Duna e Areal","9770.075760497997","9847.970336169345","10290.336196185173","10806.12820433328","11169.385252331329","11383.921946587894","11792.044256451141","12052.070636871056","11921.30042998011","11827.386929595601","11519.316691924712","10961.527653875453","8917.145628735288","8219.131913494817","7923.835891894507","7594.653782220428","7584.585878997789","8083.896258752412","8473.377347497499","8403.384454034343","8154.107836364686","7903.608714031947","7841.850272515835","8363.454889202785","8691.772871551442","8586.00894091182","8690.492483129834","8810.069202191078","8697.991618267748","8544.042712457202","8636.188688067528","8825.053777606103","9226.936513256733","9234.937614349272","9185.648011492825","9159.382507031145","9138.998272412002","9153.329331384179"
"1.13. Rio, Lago e Oceano","37768.90574169929","39385.692681982706","39719.81404393337","39865.68094932272","40077.65083370392","40189.139537622475","41427.02728053011","41487.816436139175","41340.64055675687","42304.83424096089","42153.467907177685","42286.693381897036","41936.47076881717","41353.33103062755","41449.20754962781","37425.29455618917","36662.42616312884","36882.781595568995","37005.56744074099","38149.90238378305","37990.48721508188","37909.51106610734","38193.81125377213","37666.06065269787","37345.297933508526","36341.70632279679","35188.74428408213","33911.566749322636","33088.39269526378","32247.37578649292","31899.266193652267","31542.399626568535","31832.057793456996","32181.076530102513","32557.442476873814","32818.78758675533","32235.23556072386","36187.061525103934"
"2. Antrópico","1696492.8583671944","1711029.0462712282","1707759.2817067811","1712989.7742088307","1715515.429423235","1708744.3048113077","1707900.7216734928","1712521.8635374613","1723807.4183433768","1742009.128166117","1749553.957377312","1748186.9679335507","1755155.2193247853","1748493.4284132791","1743474.230719049","1744497.333374002","1746211.1959675502","1740758.5100295641","1747848.6471040014","1755678.8401280113","1758305.111473256","1760977.5992578017","1758631.9228838102","1764211.3118553706","1766847.441189466","1773840.2724342188","1777590.1512912544","1788913.9680082705","1791053.9821767","1794321.1887910983","1789914.319703717","1790028.001645843","1791799.7374939867","1792778.6037219788","1794807.7104359374","1794908.2967415024","1795164.214450629","1788593.2088653864"
"2.1. Pastagem","1424880.3014062722","1442352.8610331821","1453693.4705490137","1469248.5663793772","1488497.7868360507","1501154.8547074334","1520220.1488280199","1531059.6521059468","1544985.989941586","1566762.82800182","1585242.2511267911","1592804.4272813755","1598860.9751903845","1596287.9719291963","1586826.019399821","1574026.0520189945","1574305.8445734323","1563206.3797873","1559388.9449446034","1559043.806628427","1557464.2137253694","1553968.7864952849","1547779.9342564135","1542506.7974290233","1531006.280547383","1518400.890943126","1515421.4912811727","1509787.9054690122","1498111.375619699","1484111.7243833968","1435874.0250255847","1399808.7499880933","1383907.4554408598","1381076.0497006043","1381394.5302101488","1377744.693485874","1372273.8662473077","1350321.649086743"
"2.2. Soja","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.3. Cana","8500.116926868093","8482.965099774583","8373.452771423577","8416.382363049564","8420.164121051303","8420.248280633798","8373.71161925686","8373.706018530513","8395.525178521957","8369.566711340553","8367.365211755581","8386.97827791156","8396.213010473823","8402.285202722362","8377.30591137115","8404.048581000065","8479.070096795973","8504.396293097127","8572.451250378766","8751.696199170196","8800.050087951959","8754.676274078576","8592.97988179357","8409.670251758023","8402.02325494407","8436.507919909896","8608.603801678864","8934.829145080821","9090.003265551888","9531.815113488787","10050.439128082413","10170.918275897302","9794.256138531686","9198.744568970022","9365.388316247927","10227.677588043593","10212.375261914443","10222.573885815806"
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
