"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.11. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","1559454.5666787794","1262484.9587625803","1297453.5193867506","1490530.5032591869","1436083.6953271918","1222550.6255700733","1387587.7257115566","1246344.2091937216","1434078.6550988138","1144155.227244629","1229318.8213797833","1169942.6253710566","1169142.8879870996","958191.8250324958","1076551.505037534","925759.3456834541","838131.167268709","946991.6012183446","941640.2636453778","883566.7070388655","841460.081164385","992052.5350368434","960857.8883668284","940990.7760986825","823170.2321879264","828235.2264620836","913254.4542004269","736407.8959401475","781434.2366762582","961375.1398699918","862712.8732512143","830981.830869272","891406.4352313898","1007600.7109806569","870711.951360421","767189.2816462067","719393.9858638763","711645.6818548504"
"2. Antrópico","11279955.855688708","11703087.60194827","12555309.888857335","13294230.600000596","14130858.867021583","14764527.847251324","15396540.3553374","16281092.210258393","17169729.18409908","18345649.404403318","19627950.0744847","20699253.504134495","21720866.69114918","22824961.76552732","24006495.06213009","24877204.045946267","25694175.721540585","26731670.800173614","28225141.726984322","29462839.34174462","30291682.83636683","30822771.672016658","31107085.553887416","31465447.383342303","31615854.874616507","31717859.428458802","31896586.91488205","32014487.173515923","32218226.548168533","32486509.525900394","32747574.591735013","32931383.853891995","33111141.19995924","33273181.73915024","33543236.0138396","33756664.002174996","34105864.82724858","34908339.31920892"
"2.1. Pastagem","5901911.872822611","6243883.98106463","6988057.684508657","7748313.903231916","8579038.27050451","9173658.432987433","9745533.610231388","10601390.43670065","11313659.675004864","12276477.421263184","13450318.397242246","14368468.956377674","15322701.858242031","16274926.101111237","17337043.939236227","17988190.754713427","18500069.04652037","19189823.224688165","20095758.816705756","20716552.544758722","20925203.08399598","21129614.611250453","21252620.770092472","21402755.594991244","21424786.014624465","21370475.78174603","21436174.194847506","21268175.99716636","20763787.118446935","20513403.83443657","20346475.45518241","20219505.964133848","20062042.597247373","20123498.96585244","20094532.00210065","20092694.059382573","20299849.312766977","20911446.596224423"
"2.2. Soja","419032.9737449804","598934.232037933","909975.5491792401","1324108.6893994033","1392152.8584751808","1527800.0558033106","1540468.4414822946","1452397.043325822","1788086.0985916283","1927669.3258449428","2036995.635260654","2368445.5520179323","2413673.932670598","2939153.1696607172","3258765.6726591764","3655214.288319327","3662430.455660708","3980029.2546578394","4412848.700310589","4822091.381198269","5549719.104190805","5887796.946943979","5690358.844332688","5843803.858685156","6045457.564574863","6404387.837002079","6354951.281742765","6762523.040646975","7255049.074458587","7876738.99754262","8583407.891708635","8966962.80381308","9280549.743276332","9466259.671567243","9750128.909096405","9764392.877523087","9962398.90933937","10381277.209029878"
"2.3. Cana","230.84560557861346","245.72194116210957","36.29329378051758","20.7664484008789","15.235876049804686","112.16615921020505","141.94189663085896","239.5832989685026","2023.0757755187724","2787.4235773742394","4225.977005206335","7595.397157147336","12277.838301037813","14141.701426422333","17094.30223309357","21004.962857947135","23282.98294324381","23828.622230475397","24050.705408105758","33575.424579110935","43469.22287152396","49119.408069790334","59962.34123102751","69326.37534324244","74915.29725200486","79374.00190707705","83167.92897624715","87956.98538330269","95687.92782463387","107369.64255401847","112341.99370182544","112788.04484169284","104912.53581174421","102456.63561711453","100456.6076244471","129728.21874971151","128944.26293815661","132031.0439884405"
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","5341.73201904908","13955.912364190712","41402.71756919555","14757.445199316386","21971.108162328954","35228.55910164351","41603.73227401385","43075.57787593683","33374.20886038231","42148.40717979739","33850.85834423244","38442.847492101406","26452.999811394795","10596.1438925354","28618.54589268783","33420.41834643551","30180.327944409317","9010.113880596911","23191.60636133418","25280.606475616296","35159.73401658964","38798.744398791845","36859.51772359092"
