"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.11. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","249042.1786954144","250363.32630818334","251299.83251733865","252070.9293494065","252205.58415275745","256469.28839606786","259724.49626974316","269510.40570842713","268188.32886421366","264866.7819883775","257028.5489268171","253455.19467543144","334354.1309435462","360477.94490558","356174.0751449966","320206.54522232665","305798.98007466266","321303.02391787275","331293.05832935555","336600.57881740574","354356.1006730544","363213.17703242373","369998.48914781807","368927.0545642718","368366.02426038263","395347.08176519896","408072.89820546895","401374.21911830414","383878.8666268083","369219.5112165081","357638.51306275465","342178.6589196433","335571.3620546279","339841.2364566973","339790.54342994577","356917.80721376644","356315.09790902736","381294.1972853677"
"2. Antrópico","18509095.373574898","18789145.364850916","19063195.551435817","19311799.819178555","19605501.177839268","19862765.641071167","20122893.75030005","20410096.352723107","20643263.216034923","20883500.821283344","21123343.871574577","21324908.651547313","21523381.19397975","21688358.839482628","21849117.678496886","22004191.323124457","22146021.417360187","22305712.50936935","22482873.953159794","22662431.57119235","22781006.705130484","22840018.585788615","22896739.343200564","22950123.61961596","22984744.571006592","23026328.046979535","23052704.87723245","23123151.379456688","23192339.480523445","23249398.132467236","23296509.106280386","23334222.601903737","23366732.676739383","23382168.23595172","23434417.649106883","23480629.825731155","23533290.912763007","23356359.226216666"
"2.1. Pastagem","10640933.252180796","11001285.52647432","11444821.702690229","11835355.194789825","12148564.103195608","12433394.932843005","12683636.497948397","12991447.309931949","13233953.057206525","13518330.208547492","13853119.456511974","14131866.689134767","14359511.932616431","14608071.757560901","14805689.0883073","14957183.419775467","14997210.070803788","15063082.372237887","15131170.338695846","14981536.47550214","14932043.820195738","14858178.145449527","14800548.846524468","14744853.466181183","14660918.98908464","14624319.666746156","14562776.274966625","14486546.296250427","14388201.429630132","14268093.734138837","14181445.842845276","14087217.093032269","13938764.990799133","13806815.395273656","13649799.30202157","13440532.808175398","13231010.367898934","12926976.255412117"
"2.2. Soja","370360.71031331306","835003.6877717241","1172265.2868253323","1331787.5840810132","1511789.696231031","1491647.2384384961","1505141.922386082","1506700.0845066074","1559667.8755287456","1677851.7251022477","1734740.7820084558","1880655.4911200397","1883992.3307385251","1762251.1687422823","1863161.4326079725","2127218.721232757","1976438.7862451412","2268427.5024124864","2222724.2039104067","2714113.9894950204","2824524.4660740606","2955162.916468771","2881790.0029390077","2520560.663483275","2630465.916800475","2735825.6733798496","2843018.007429159","3063589.2333417293","2777779.310765603","2968354.5377461477","3193623.472738739","3007771.9565097834","3807161.3011862873","3981750.6984293344","4070375.573744683","3798651.40136344","3992040.6525141937","4177383.28001598"
"2.3. Cana","170.6019592163085","323.62052244262634","351.3386562377927","469.47327175903314","502.3352740417474","528.8210855895995","790.6787648193367","1504.075994512979","1806.675357470739","1869.7468060119945","2450.6854335998787","3457.912167919982","3684.4250009643774","3715.07319641725","3433.0534201843257","4216.479267541528","7403.693699127229","12406.686717352222","18680.97181489264","31123.761381372417","58775.17623819634","77373.10548338771","118289.47740986032","186852.71942243777","269922.4160457269","331780.85367741267","384760.8497423915","441054.02259969094","528291.1628423459","638687.4518594869","715652.9703711007","779790.0033095318","755807.7282606907","755371.1878595257","710987.4153745797","817820.6401658929","807827.1960450201","851233.4553904098"
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","38.37384611206054","697.5729812500011","2703.5313751404196","2391.2517111877564","5015.754296710181","3744.9514814575637","4005.2884262818075","7757.707070458799","8836.90758698719","7643.016224383516","6760.798129528772","6747.731831280471","4473.429304406754","1830.0061397582774","3390.352789739955","3162.3324025390757","6237.523537622029","5053.720000213668","4114.438270861921","1995.9334677307363","772.6715943359374","8639.769842949958","10606.061764702941"
