"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.10. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.11. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.12. Praia, Duna e Areal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.13. Rio, Lago e Oceano","6631.221464807175","6633.176115820358","6691.4637736328605","6682.264383117707","6733.452732458535","6763.578385015906","6816.630238116492","6828.679609429971","6742.063695520059","6777.9673027832505","6669.971513385053","6535.072183886761","6535.659076092567","6560.361227453647","6553.554838250764","6358.056476873836","6301.73528782355","6296.641764105287","6322.625152722226","6580.268046637023","6561.244372900453","6505.805083557189","6454.3083681213975","6419.159232489072","6410.552030603086","6396.273745373594","6368.286764001526","6374.652743957581","6343.402149292058","6323.003619116279","6294.777723260568","6213.305550988831","6174.276680401669","6173.043614910941","6157.632812945608","6189.598581323295","6168.410918804981","6003.641175787392"
"2. Antrópico","239025.78733983377","247551.01582377913","254067.82165444485","261830.64396808014","271523.62135725375","277025.8102341919","282278.6228784045","286853.2415538137","289767.4218360885","293446.3919520951","295907.5387247856","297065.2958038522","300516.29979147995","303222.888078864","306700.9851697952","310053.82493432995","312232.7185696332","315294.5819043","318454.42821946694","320565.80496887496","321335.75745903334","322281.2792991785","322549.92847858125","323865.0009703004","322605.91146995605","322313.6357382935","323695.8079675335","323780.4486388717","323418.50817386265","324769.13748895953","326094.10080787446","327117.2700440524","327269.05401649285","328652.4325326897","329650.28858981753","330408.5068344373","330932.1177370662","327601.96759889595"
"2.1. Pastagem","74588.67771091228","78997.5258718812","82522.87790955341","86119.81963506079","90265.01652831605","93980.88049275793","97765.45161363839","100009.15738577028","101046.79359420508","101138.67497159672","101948.1501286645","102459.29904643867","104103.24345336638","110569.0101839469","118171.26289168","121642.4950687557","121707.558725742","123101.9266343899","120187.34892025859","114943.07286649253","112335.69176488172","111333.0175203917","107820.20781234722","105326.08159804493","97071.68173379188","91611.88017054118","84932.95726559719","83108.34076004324","85817.09030255517","90371.50131149813","92485.29932617735","94610.32313756655","93915.77708146852","93259.32368553929","93313.56549181354","92485.90625462608","92266.82272572003","90009.90053926902"
"2.2. Soja","33285.44103698715","43034.645103486735","49362.571705853756","52396.80676704272","60341.27279064156","61799.081539622486","65408.39852486475","65493.62104656787","67209.1733408907","69116.73135364629","68892.88451787701","67976.60044504485","62305.026326439875","61762.53194759429","61593.175571318694","66191.51026951808","65957.51826377763","62052.615325105464","63211.24115481319","69026.15051622744","78111.69873466417","75212.33474239428","84193.38941009645","77927.86389467186","83336.55298260797","80510.60679918012","85043.99727630166","90142.96536400364","81295.12924748182","81270.62243414856","83281.65313995282","95696.35080186346","94886.0697955202","95976.60113722527","99298.67413099721","101876.8037824452","102371.94833198542","103324.12384497072"
"2.3. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","2.0664950500488284","","","3.9630068481445306","1.2914936828613282","0.3444807922363281","35.99056769409178","34.36114570312498","11.96722287597656","37.78427391967766","25.149857598876974","1.0336480041503908","0.2582070861816406","20.831454498291006","1.8940237670898439","0.2580703186035156","0.17211944580078123","0.3442168334960937","0.25837652587890625","53.14693541870113","15.416140252685542",""
