"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"1.10. Restinga Herbácea","183682.05747265543","174041.50204445058","166357.2048906954","161742.55131411413","159052.82610647872","158552.2563724286","158183.67842576644","156936.77129522926","155780.79042687058","153695.33138943126","151604.14495824894","153372.70092154192","155712.94027114523","156771.21767767027","157718.55507160941","158805.8790344756","159028.1711023586","158643.93951329542","158882.334607962","160773.72669488812","161485.58115725475","161532.53844591402","161938.9815059111","162581.5865667945","161257.06185622857","156609.50743779427","154364.47729439952","154069.95976548744","153169.26981816706","151784.59193958354","150422.5208383085","149705.17425113876","151446.9198603539","152070.5945768768","151493.83591264184","149192.04076631085","149798.02707359818","155736.73040958433"
"1.11. Outras Formações não Florestais","26472.858399383553","23389.55987521979","22185.82002683109","20991.503636883554","19605.61828170167","18487.049452075244","17855.69569224856","17129.585289294442","16792.40541688233","16792.03346450802","16390.433203131026","16198.215089892508","16141.894979626415","16427.806434381055","16733.474330743375","16983.836974206497","16739.301865435737","16917.236485497993","16849.030158697475","16923.710375579805","17057.81599232173","17336.292623107835","17382.220054650807","17177.4655103759","17016.507302984555","16269.494129699626","15832.164310931339","15332.406787713577","14935.56269454955","14883.120297766121","15074.42271021118","14975.821883819586","14860.532623095778","14966.222622778389","14783.468283428949","14218.456411486892","14109.57282630016","14387.139993731747"
"1.12. Praia, Duna e Areal","86094.70051983543","87512.58273248778","89075.82066509247","90268.78286360935","89908.45320030986","88470.40252905137","87928.03733555783","89338.32883293949","90710.40575184183","93310.70448954907","95104.56517610293","91447.58731005696","82315.1073169728","77444.66469905885","75499.03558405628","73367.69175442382","72713.13452931387","73414.09499340088","73437.88116877308","69944.02905321594","65966.00570467484","65749.87375797685","66425.19899179021","66981.88742883876","69164.11167697713","72144.0579965452","72540.26534858983","70807.8493698482","69133.7891249568","68639.34512533523","68014.30517077593","66853.01690803164","66337.46857521289","66214.79721336602","62546.96668164022","62285.24610029874","62148.41939922446","62254.86557067836"
"1.13. Rio, Lago e Oceano","2008519.1144982225","2030610.535396856","2060826.310752743","2063045.2160718972","2062450.1880159765","2085439.7767986623","2151309.785035241","2180048.203814518","2174769.473202371","2165244.062144259","2153375.790614496","2165728.0256701726","2175007.832767215","2188322.219651624","2267835.530161342","2130327.590967178","2142216.227242511","2174763.8691281048","2192790.933086942","2206985.5044124196","2220185.1514417357","2221611.8842320554","2239506.6948023867","2230491.3257719437","2230782.6364180176","2232369.759805398","2229401.3748894255","2202244.4925594945","2184409.9344320814","2142407.550474542","2136025.8848647084","2180923.7895243578","2156677.0659209285","2158805.805230925","2159254.0915065915","2161440.712916024","2153483.01084106","2191051.669288477"
"2. Antrópico","72394626.43308936","72716912.08213878","73396648.35228373","73916094.80313233","74349575.9133611","74592697.80298243","74846370.94506055","75012927.7944202","75102409.5075653","75231935.37841274","75365652.07257515","75466653.92603585","75562086.82049578","75612171.42827839","75640419.57646298","75829529.61152905","75810754.32959275","75827382.55683307","75860012.79884283","75833126.36127567","75796890.87728451","75760102.60702758","75697961.6306129","75675553.6493489","75678676.50339203","75635047.62641214","75574927.3528787","75502211.7266275","75469753.76827791","75420557.98152423","75323637.45258902","75226278.56122749","75145710.97305907","75074010.01816726","75045342.3299562","75016604.18993841","74901327.0534432","74725081.11649638"
"2.1. Pastagem","39189492.200781435","39500518.618755534","39978706.6620745","40279838.05298956","40350612.09901944","40293706.328826435","40226822.19764346","40347142.09995346","40334457.307911225","40358632.04795437","40282169.521210276","40173922.62235318","40090086.525253445","40124100.70399784","40251845.63923347","40364948.72696817","40161707.646150455","39787809.34306677","39185591.01402334","38322376.44780722","37539505.4015248","36756336.9280073","35898663.55087402","35133011.413405366","34594879.89627649","34139732.17921519","33713591.11284176","33303952.958490945","32748003.715308696","32350389.57694123","32157276.924879167","31987867.460873425","31719013.566814933","31410107.78514067","30995991.16619341","30460853.579034515","29894579.572324704","29532140.401115526"
"2.2. Soja","2341625.3406411433","3562106.4125512703","4336225.244680016","4719122.707623893","4567691.209638636","4724626.058956285","4512396.484597912","4562308.819028125","4561975.304208227","4906243.9512671465","5057790.647637626","4882224.150959376","4885893.212234809","4801113.036961947","5292509.264909092","5874494.899670685","5756465.536970979","5975955.979537949","6212459.452048877","6428854.764215126","7241262.722144987","7257794.224075117","7424475.510572402","7117077.660032928","7287037.9236874115","7579698.1825304795","7553893.875949626","7891823.458795231","7921496.998324173","7954137.221112412","8485914.301025676","9130983.93650336","9503353.806728985","9783749.11729543","9793458.800176315","10119401.24059413","10227807.177804155","10383699.787742944"
"2.3. Cana","1881711.9461995787","2008143.0739923925","2034083.4044697378","2016309.2622176653","2045951.1557361581","2041191.1555794836","2066576.3704065445","2120537.1410321635","2228055.8092179606","2282582.097239148","2360234.6683116155","2465276.6776937395","2550369.8542917534","2605344.9559002127","2680884.773739301","2709667.537011193","2723860.099519633","2853264.529323169","3013220.7567119184","3224771.611423387","3410028.4133186876","3631689.012369779","4136052.6003959565","4795261.452334062","5185385.175319198","5319628.799459988","5455146.5115036145","5699338.545057092","5891664.76561913","6175332.113037234","6267646.530974472","6237906.930136418","6103648.33487579","6035549.236386946","5751401.943398558","5856591.191718708","5838130.054964371","6032970.624498805"
"2.4. Arroz","53277.89961636914","46267.635110058196","73037.76628922088","80762.76654335567","85404.11691993863","67669.16407796234","54073.45912937785","55453.66311518659","72003.61199626653","81824.63403888693","74386.25063962128","71505.191682831","126304.72557338719","126729.4358217974","144036.26033693284","197588.71917228814","203717.8210676563","157569.74923762027","144173.02895242334","158909.52882542985","166398.30529962046","181679.25038563748","199162.6714319022","199252.46152073945","194383.78902983398","177527.34111790356","176227.69981667312","175508.08587585617","120535.67039873407","125848.55557537828","137813.68376175623","145660.8494984334","144855.68311763142","148312.6718453373","159708.28639489968","176121.5163156277","184469.22798581544","165412.16182450406"
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","0.5868510070800781","","","","","","","3.10146231689453","","0.16760760498046876","","","","16.29174505615235"
