"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2. Antrópico","765571.6377650714","765669.4920451218","992271.6913169575","1032236.6999439897","1049612.7348984012","1089450.1031253203","1102120.2118474108","1151968.2999323485","1236999.8893775814","1284886.0645376265","1332589.6257970312","1390056.4656491498","1440064.3423166238","1482947.7063272614","1529384.3211941633","1514866.2810739235","1536819.7420666823","1515864.6968244526","1552201.6548012397","1587136.501938534","1593678.5839905846","1640977.6258005335","1649273.5777378536","1663104.188759651","1694690.9193222125","1739965.6461919507","1776928.5377664724","1814994.9095641333","1840733.276377699","1881384.7005539327","1906900.303302327","1929436.90390558","1968125.1796252881","1999240.821349549","2042487.4765792442","2125753.093875651","2225819.8244413817","2267555.499762396"
"2.1. Pastagem","758628.8086340962","758493.9932976977","984919.501261782","1024480.8995062887","1041450.0112747077","1080702.0716391755","1092880.5306809377","1142370.7857707157","1227214.8717336424","1274745.0043550585","1322103.9778213422","1378854.3107650317","1428575.1803930462","1470935.5126756078","1517133.1301819014","1501749.369583207","1523643.716436873","1502805.3636498193","1539001.5594659736","1573611.6124690396","1579888.5409831877","1626075.73938577","1632950.0681960208","1645360.618300472","1675942.5028014183","1720545.833264742","1758070.5355259946","1796537.9933248027","1820963.4674149372","1861696.677465506","1887284.0650283038","1908303.939901265","1945381.581396687","1977494.9123935741","2021181.8506919215","2103880.702686735","2203511.216098425","2244952.48753526"
"2.2. Soja","85.24197462768544","85.24197462768544","74.12849486084","279.2271036315823","265.3715716796783","279.83414141234493","277.8782058349607","140.7408190429687","133.5635232788085","180.64352863769525","347.3370600830077","805.7425252014149","889.4964650085427","1087.6595714538562","828.5537526184085","686.4331333618156","426.4514596008299","309.8846194824217","283.29402004394507","361.6505131042474","466.632793878174","554.840238323975","534.2201845520017","465.97464422607413","486.7584297546383","957.1428965454104","994.0493899658192","1194.2974561950698","1067.2769999389623","1429.9752596801718","2228.5625567016614","2520.9431227660853","2497.22032243041","2226.6549510070827","1624.3371369506797","1969.5136189086832","2116.924127532956","2288.8113082519476"
"2.3. Cana","","","","","","","","","","","","","","","","2.8370999511718753","8.424451068115237","8.424451068115237","","","","","","","2.9671805175781247","2.9671805175781247","4.322485925292969","8.378821759033206","9.792515063476563","44.59795617065427","88.5137967590333","148.61217620849627","147.23825496215838","146.8922976562501","148.099398626709","149.044307611084","149.64702890014647","149.64702890014647"
"2.4. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.5. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.6. Outras Lavouras Temporárias","2228.0089586912045","2250.211278088139","2348.7284291867127","2389.9371069760327","2594.690663171116","3026.6400807922437","3329.8929988037303","3789.7989575621687","3924.860777325282","4185.10160180639","4359.946439758009","4528.919504339298","4671.84764692349","4860.746443468882","5321.759061981246","6334.959640222308","6581.384317108184","6531.898279315176","6660.463332000772","6913.270531262171","7036.621367645042","7976.330670666033","9389.402758068474","10723.72850084809","11648.771689697005","11771.575481451167","10977.97789829687","10309.373492907469","11761.772134893585","11017.90689042951","10032.000664788653","11211.902786688372","12794.225044970808","12019.674202050797","12098.530904290745","12231.038938702359","12341.42920209957","12270.503988214019"
"2.7. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.8. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.9. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.10. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.11. Silvicultura","","3.5089007324218753","0.6865358642578125","","22.853613745117208","27.329066339111346","26.65512981567385","8.074143829345703","5.676000128173829","5.507100781250001","5.507100781250001","16.662538940429677","16.920165832519523","17.00665418701171","6.711017767333984","27.754961993408205","40.96837669067385","43.370510729980474","45.35064807128908","42.1632992919922","55.39825741577149","55.99864156494142","54.794461578369145","52.214046984863295","67.65692518920899","72.49870642700199","108.76936967163091","130.71508578491213","176.5529988464353","191.0713604614255","245.43425963134746","249.6312186096189","255.92482706909152","270.3969449645994","284.75055303955065","337.6917411621096","387.6673472656251","398.2304579956056"
"2.12. Mosaico de Usos","16.43677548828125","13.718525054931638","13.61928804321289","12.104398266601564","14.29785204467773","11.518298229980466","10.160618096923825","11.510252465820313","9.904289166259767","10.737593438720703","8.539951641845702","9.3832841796875","8.880811492919923","9.04765297241211","7.029926708984374","8.620594458007812","8.44921396484375","7.870187896728514","7.102434826660158","6.927896087646484","7.018358825683594","7.954458911132813","8.88151449584961","9.384421850585937","6.519580065917968","7.439907189941408","9.455401959228512","7.690807830810545","12.823233898925782","10.22124271850586","8.958268579101563","12.232414379882812","10.30230421142578","10.38726496582031","8.438254272460934","6.588468066406248","8.021115075683593","7.263301068115234"
"2.13. Área Urbanizada","4554.2620603149635","4771.706179821754","4827.883544946219","4982.982596636892","5149.352386724732","5281.098987219082","5449.122388317702","5489.574301629474","5539.0672735105845","5566.390772381432","5587.105939629959","5630.912764739806","5685.391722680452","5757.015480859152","5804.724991717333","5829.108833282274","5899.301012048091","5931.788200939684","5964.0899418210165","5993.637698321245","6003.1868705929655","6035.355257067573","6055.5855753170945","6083.051742937949","6130.672043725325","6181.13391276833","6232.065984966796","6262.499841570776","6275.235993182088","6366.424114471117","6390.035499877608","6412.77386163297","6442.42538720669","6472.450316582912","6477.316476470607","6516.035384142711","6522.127957720585","6538.192610424438"
"2.14. Mineração","58.879361853027454","51.11188909912111","87.14376227417007","91.54923218994149","116.15753632812529","121.61091215209969","145.97182560424844","157.81568710327193","171.9457805297845","192.6795855224606","177.21148379516606","210.53426671752965","216.6251116394049","280.71784871215954","282.4122614685069","227.19722744751024","211.04679932861373","226.09692520141684","239.79495850219803","207.23953142700176","221.18535903930606","271.4071482299788","280.6250478210451","409.21710233154124","405.0706718444808","427.0548423095723","531.3617096923755","543.9607332824677","466.35508693848","627.8262644958404","622.7332276855344","576.8684240295346","596.262087750239","599.4529787475531","664.153163671873","662.4787303222644","782.7915643615729","950.3635322814966"
"2.15. Aquicultura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Não definido","262.271762048341","215.5509681335438","235.45135421142538","217.9938901611322","178.8222722473135","198.3126962951652","225.13002387084882","224.73972284545837","217.34099265746994","245.27466636352617","260.1599374206548","244.336588372802","236.79671500854397","206.30184008178617","177.61669902343704","162.88593692016633","159.95556298828137","198.85101930541936","210.81497457885706","198.60881616210915","199.73558241577135","200.37747770385718","185.89890104370062","183.12645023803654","193.34840387573232","218.70805379028286","195.66794552612214","166.5458805114745","222.90529998779294","211.30916471557617","165.269480706787","182.1399457397462","170.10478473510756","195.69000378417917","194.44504975585897","208.75321608276354","229.5496697692874","285.685846960448"
"3.1. Outras Áreas não Vegetadas","222.7680450805675","164.67728006591682","193.67827059326132","183.3635183593744","140.33098246459866","157.23807098388593","182.2625999206535","190.63438747558533","176.77104668579025","207.88318638305742","218.0324804260259","198.41822355956958","197.91231488647367","166.4630621215811","138.64398079223585","119.20025066528352","118.9429660827638","160.2891836547846","168.66474680786098","157.08180807495094","157.668237359619","162.74007674560522","144.3102193054194","146.08607826538028","152.09076564331042","178.89146121826138","156.49227857055575","127.32379085082997","181.26243482666013","172.97382847900388","123.60069111938465","138.73368937988292","132.64481570434583","156.06209725952095","155.97619216918906","174.65612938232408","190.63080197143583","247.0192230651843"
"3.2. Não observado","39.50371696777344","50.87368806762696","41.77308361816407","34.6303718017578","38.491289782714844","41.07462531127929","42.8674239501953","34.10533536987305","40.56994597167969","37.391479980468745","42.1274569946289","45.91836481323243","38.8844001220703","39.838777960205086","38.97271823120118","43.685686254882825","41.012596905517576","38.561835650634755","42.15022777099608","41.527008087158215","42.06734505615234","37.63740095825196","41.58868173828123","37.04037197265625","41.25763823242189","39.81659257202148","39.1756669555664","39.222089660644535","41.64286516113281","38.335336236572275","41.668789587402344","43.406256359863285","37.45996903076172","39.6279065246582","38.46885758666993","34.097086700439455","38.91886779785156","38.66662389526367"
