"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.4. Afloramento Rochoso","569130.34778095","569057.6511638846","569085.6119289724","569091.3007596179","569119.3232511831","569095.8601705611","569072.9689430221","569095.1053672282","569122.685180461","569168.8428914906","569181.2924464155","569182.297124992","569151.1331485097","569025.8777943712","568955.1149170634","568941.2061614549","568930.1288239117","568902.2422806186","568890.095869529","568901.172774625","568954.8995225444","568953.1497144017","568962.4293707194","568960.3160548627","568949.6004144023","568951.5731119426","568949.4930222267","568984.6555623274","569013.398031602","568983.4679759742","568995.4624424592","569016.5498833777","569000.9355894076","568981.8892386021","568982.4870647371","568980.4388590916","568988.2880952914","569080.5867521161"
"2.5. Restinga Herbácea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2.6. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Agropecuária","67304357.47680467","68212736.95780271","69742507.33244565","71167430.02324566","72560436.60710543","73882918.5284567","75188343.91532119","76544057.7547092","77756732.79174152","78980258.80208899","80161565.76735812","81218199.2027699","82189062.29550844","83160630.78028427","84157850.56139529","85228435.41420698","86149234.53117721","87054116.83255132","88149631.43466753","89391582.04334551","90333251.28130242","91026841.10565773","91538649.08967756","92080805.22966711","92513989.6699166","92994910.12967485","93429515.26582956","94284110.29020461","95246386.02001016","95914426.1030299","96481092.13697505","96932680.41561715","97327746.27324487","97615498.33755308","98212651.67086452","98909323.03293416","99594411.70421167","99503883.50966787"
"3.1. Pastagem","34117628.380565934","35406269.080984466","37545721.86878354","39483834.71382379","41285968.99126004","42892753.358833976","44284445.70387888","45819604.05157347","47006400.526291855","48189221.02878183","49471873.558321096","50573205.548647165","51580576.2763499","52620955.07685699","53488401.96345982","54256662.046822675","54614393.6149674","54957385.94210678","55371988.22162613","55400307.188117854","55626471.87376589","55847547.80631419","55850705.74344839","55737722.14800818","55499443.597562075","55412250.2690736","55269578.42658276","55126096.73880736","54994354.56152409","54879425.171820134","54829519.86032068","54680323.44519155","54297419.85243505","53997133.46905182","53600337.647395626","52981626.68739205","52408712.6374498","51366262.55423638"
"3.2. Agricultura","4151464.336460844","4194236.4994942616","4973121.840492462","5594495.910272569","6308978.945357298","7133275.107355229","8344039.439188878","8675350.848047148","9126533.103366718","9618543.501419747","10009920.257939778","10552728.219166001","10928932.431792337","11352659.204145698","11882870.850536939","12480449.532035572","13116609.678713722","13652842.61282192","14145008.333866838","15459674.84886183","16590369.143987818","17447828.843731575","18021621.627632957","18554471.847524498","19017046.800089415","19487223.542067736","19830913.72251504","20508834.89217654","21350375.36031342","22316292.377832215","23096004.598758686","23815352.03435243","24542482.73831978","24896466.346253872","25125475.93332792","25535594.328550827","25637672.819049962","25887928.759186115"
"3.2.1. Lavoura Temporária","3981117.1904324144","4012629.476024487","4812614.548947467","5444930.689695055","6160117.521035314","6991199.057813402","8209511.5622609","8533402.003780376","8969989.04251371","9439513.726519993","9822293.053907765","10357703.773426635","10723967.797456585","11133849.766683767","11620769.65277284","12175662.833847433","12796963.780435659","13320567.976223022","13810804.691132063","15104395.462795023","16214846.363593757","17057561.517196096","17619975.09603455","18146192.845631383","18598994.525234528","19047206.734417673","19351236.565982133","19996923.806994334","20790836.118450668","21735429.500932746","22478236.552101627","23181171.899010137","23903670.38331298","24251981.785882004","24467707.3761293","24856780.874510612","24956334.453740127","25208545.821795642"
"3.2.1.1. Soja","1230105.8906299022","2049617.8582533118","2877602.4654677245","3630587.987799433","3967748.3840552485","4276862.28874356","4724920.151817119","4604866.936987858","5012480.882079642","5324132.186426295","5540041.625782731","6032590.7717053","6085601.209994557","6434828.949275372","7016762.439051135","7982051.049190954","7887933.491461735","8881524.559264096","9436245.517002475","10383409.285588328","11414636.91376939","11742786.355527353","11362508.087674564","11036380.68513436","11377800.650836406","12060545.775469234","12140504.565564366","12802704.716261568","12720467.0836588","13942831.580094595","15080266.034937266","15664881.98511869","17278430.797260582","17741378.709439017","18239184.40055803","17953818.076171145","18476122.382493526","19226772.846186776"
"3.2.1.2. Cana","258116.7573831969","285446.00167646265","290578.1763425684","287973.6034183944","292894.72042116907","294623.4545975603","302713.40951093374","322668.99440451426","354372.7666324542","377756.68469109136","405462.3591283175","455881.2539947033","493868.59873444244","512229.101755234","523909.65995900903","542161.6337870996","550267.642354246","595659.3037230289","640636.3545312617","723270.4345223837","824471.1685101658","926284.3687063341","1140705.0077628714","1462191.8436354704","1720911.0325847818","1885187.7840324193","2020752.9917433055","2221036.120577795","2439477.5849633957","2729613.051244008","2899838.0518052313","3015242.851816125","2958946.611868825","2944012.7693245406","2775224.8776364913","2953757.99102979","2921332.806352032","3046503.272259612"
"3.2.1.3. Arroz","5420.841001067994","5006.000393945095","5222.33019322505","3771.379830651812","4035.610132470655","8006.190776104743","8922.328487793113","9541.23756287837","9033.587621630983","11819.277780243096","14855.148393201154","12800.74208675559","8906.291181402472","8155.705824096683","18368.13627393192","26159.26020764748","18838.45937996744","5085.258947937121","5134.317980841017","11557.10830070806","18606.652148650053","19223.23701080305","23262.745771502297","27284.382851897415","32131.05526527003","36389.03284969337","36828.56182110421","41105.17176112009","45481.522834667616","58868.82314516703","68102.35831646938","74542.26750382975","76919.04425031958","81971.02071124568","87787.90822954338","88124.98913532349","91651.2184313486","93948.88545850999"
"3.2.1.4. Algodão (beta)","","","","","","","","","","","","","","","","8899.55372584841","28771.944720086834","82607.78457691685","37326.26600241707","52219.18048060884","69925.25296668828","108493.05562412387","142479.99047794135","165841.18512208352","152126.77289846062","131978.5428122042","155680.55706665476","125635.30351260977","54015.01505767161","106803.30556437612","127968.30302055924","82124.39477591436","117539.2881242248","135027.561696895","100696.16339246252","191928.5041944187","213071.22741166913","253595.00375638437"
"3.2.1.5. Outras Lavouras Temporárias","2487473.701418247","1672559.6157007671","1639211.5769439493","1522597.7186465757","1895438.8064264255","2411707.1236961763","3172955.672445054","3596324.834825126","3594101.8061799826","3725805.577622363","3861933.9206035156","3856431.0056398767","4135591.6975461827","4178636.0098290644","4061729.417488765","3616391.336935884","4311152.242519624","3755691.069711045","3691462.235615069","3933939.4539029943","3887206.3761988617","4260774.500327482","4951019.264347667","5454494.748887573","5316025.01364961","4933105.599254122","4997469.889786702","4806442.494881241","5531394.911936132","4897312.740884597","4302061.8040221","4344380.399795573","3471834.6418090267","3349591.7247103034","3264814.0263127703","3669151.3139799326","3254156.8190515516","2587725.814134358"
"3.2.2. Lavoura Perene","170347.14602842976","181607.02346977463","160507.2915449945","149565.22057751403","148861.42432198417","142076.0495418266","134527.8769279777","141948.84426677175","156544.06085300885","179029.77489975563","187627.20403201258","195024.44573936742","204964.6343357535","218809.4374619308","262101.1977640978","304786.6981881397","319645.8982780627","332274.6365988996","334203.6427347752","355279.38606680627","375522.78039405897","390267.3265354783","401646.53159840615","408279.0018931149","418052.274854889","440016.8076500609","479677.1565329094","511911.085182206","559539.2418627525","580862.876899471","617768.0466570588","634180.1353422893","638812.3550067972","644484.5603718688","657768.5571986199","678813.4540402157","681338.3653098324","679382.9373904722"
"3.2.2.1. Café","105660.33250095214","127766.7650654294","112692.61935067143","99320.1842270387","97080.758816742","87558.22650857554","80039.97754116823","82868.67359621587","87333.45469210224","94948.35922885753","97019.47556882336","98709.34548676785","99040.08096206085","107585.94583906185","134574.60402214303","160599.8613987239","169931.8135349724","173441.73269114314","168945.72598442293","176687.29432427802","188843.9954302049","197695.32090927684","203471.41015163553","206973.33536907987","212487.6168314272","224433.03618615738","252528.93046180316","278257.4857150854","306728.9850688255","321535.1985423061","344179.34422415466","349968.26099479845","350258.06849954685","356587.81312245526","359210.9562395628","359078.5724073487","360453.8467066466","360446.5732712892"
"3.2.2.2. Citrus","49572.167453783746","37356.19998591868","33387.302807518856","36051.11083302534","37086.133299810026","39038.75314244904","39774.1222288932","43510.21679236376","53192.078008257704","65269.76292739837","71440.84881686355","76212.960101916","85078.97232784919","90101.94630399082","103356.4755236747","117632.45580108564","120978.57540596249","130727.18248271977","135377.20341008125","146308.97971183364","154013.67454841835","158850.71981451943","165182.23108778018","165432.09376651564","167871.99562008656","176429.54834973108","186353.52796353176","193401.3673869021","207692.24748704841","211118.71334721026","217679.64640328378","223200.41489581246","225715.5652760249","224676.44698055973","227841.02675148292","227680.7112074094","228906.04716968382","228591.43254597764"
"3.2.2.3. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.4. Outras Lavouras Perenes","15114.646073693868","16484.05841842656","14427.36938680424","14193.925517449992","14694.532205432142","15479.06989080202","14713.777157916244","15569.953878192118","16018.528152648923","18811.65274349973","19166.879646325688","20102.140150683554","20845.581045843486","21121.545318878154","24170.118218280048","26554.380988330166","28735.50933712776","28105.72142503669","29880.713340271057","32283.112030694592","32665.1104154357","33721.28581168207","32992.89035899038","35873.57275751937","37692.66240337523","39154.22311417244","40794.698107574484","40252.23208021849","45118.00930687851","48208.965009954794","55909.05602962036","61011.45945167841","62838.72123122558","63220.30026885372","70716.57420757425","92054.17042545749","91978.47143350188","90344.93157320528"
"3.3. Silvicultura","546999.2963793521","548472.3002131542","586860.592480531","842141.2279392667","890969.8364883984","938176.1168686105","1124354.4485185682","1175975.028785026","1204830.233244502","1248157.5108967857","1267101.9993471378","1270758.0199760697","1304699.9163022435","1309662.1952331737","1311732.6210787683","1324202.3217233527","1326777.260729809","1335943.4923577134","1337641.5073589454","1358282.9422107637","1389777.2257535097","1439846.1308966796","1516846.7401856205","1610016.9888805472","1776179.8434706333","1948201.099187752","2099901.3416701127","2286180.713872046","2545999.7711549634","2697789.9545403654","2817314.9250898613","2927359.8766859844","3005543.6469868976","3044136.4232124537","3144481.3522041286","3178702.730551393","3219404.978643789","3225856.993699027"
"3.4. Mosaico de Usos","28488265.46339854","28063759.077110834","26636803.030689113","25246958.17121003","24074518.83399969","22918713.94539889","21435504.32373487","20873127.826303538","20418968.928838443","19924336.76099062","19412669.951750126","18821507.41498068","18374853.671063952","17877354.3040484","17474845.126319755","17167121.513625383","17091453.976766292","17107944.785264894","17294993.37181563","17173317.064155065","16726633.037795214","16291618.324715286","16149474.978410628","16178594.24525389","16221319.428794475","16147235.219345758","16229121.775061632","16362997.945348654","16355656.32701767","16020918.598837176","15738252.752805823","15509645.059387194","15482300.035503138","15677762.099034913","16342356.737936836","17213399.286439892","18328621.269068103","19023835.20254634"
"4. Área não Vegetada","2728966.0367642627","1852580.3464628598","1596653.986032344","1554695.8374250403","1559194.0802736417","1527131.2796174367","1448788.8041685645","1436230.3189757045","1445215.6246100552","1451355.426121978","1474958.3857024545","1474841.564690982","1483708.9169660716","1478912.2648421","1472347.5152789638","1486491.4738261537","1542640.4624193436","1597810.7113432817","1655810.2211197338","1705371.4381339452","1702349.9181750298","1669167.7109354967","1638259.3565794996","1644178.6766157076","1641581.563385643","1620070.297701622","1645270.879320851","1674393.4896960293","1754725.447315132","1836131.0384917522","1838744.4202006995","1847097.6834951856","1837219.0023863716","1855463.9229947724","1878088.460236459","1871629.1050077935","1946207.3436957092","2471785.6726773926"
"4.1. Praia, Duna e Areal","97297.8911264912","94685.56469619367","94562.12620624626","95998.37287977422","99207.76614968313","100693.12928502315","103952.87005992734","104099.88213560468","102507.31377545717","101001.76286266847","102132.40883897529","105927.06707152586","106530.16069894102","105124.44894490884","103746.41316606362","103116.20801733581","104409.61146646709","106010.14202014412","106498.28695150549","106123.66494157561","106704.95646023624","106510.45316601662","105662.91753662938","106202.66660586535","107603.1919659283","108109.22017920202","108546.35403010821","109185.26123224414","108680.44843585591","107785.05441846962","107166.93329413554","107249.58806779253","105700.9003867021","105500.67259382586","101497.5039324901","99032.11918224092","99075.16788393144","98819.90331460207"
"4.2. Área Urbanizada","255223.47504338317","292542.1578379185","304078.1925788665","317311.6091431712","331621.83142328466","348847.2692702505","366551.6706685071","383896.7679419739","403241.68218939466","441154.228494949","462143.2304434252","480906.761552943","501726.31957153924","519257.17148350115","536370.9057062473","552986.9566480161","566719.2957308369","583551.0257769166","596386.4005496207","608585.4722288573","618642.0995920786","629102.6930946397","637903.716932213","648987.510559053","661029.7036908607","677952.325874245","692914.1092523207","706621.980327342","724161.1912168385","738824.743629643","751762.8448552587","763053.4585073371","774359.8847977982","789288.1985446622","799083.8147611675","807490.8117605471","809284.7856917715","820094.7724067728"
"4.3. Mineração","7928.410489715665","9388.966286511291","11024.449166747983","12272.569752819729","13680.852617108112","14687.638215588328","15560.487981933533","16472.458328222558","17402.17099350574","18225.6656863097","18968.39432062364","19551.93785330183","20218.10355801987","21104.465183868342","21973.113338250492","22725.80028301359","23389.905361193498","24157.271082159084","25095.32031711392","26216.680583593432","27408.06403626669","28465.055707964744","29564.70668217741","31173.066519445376","32566.73125625574","34006.192461315746","36006.48868142067","37747.86516719938","39013.842925475794","40140.61127389493","41314.00553095063","42751.02118105449","44074.21115212381","45097.57465127546","46451.939987286176","47266.435813696065","48726.38227851544","47298.03667161244"
"4.4. Outras Áreas não Vegetadas","2368516.2601046725","1455963.6576422362","1186989.2180804831","1129113.2856492752","1114683.6300835658","1062903.2428465746","962723.7754581965","931761.2105699034","922064.4576516978","890973.769078051","891714.3520994303","868455.7982132111","855234.3331375715","833426.1792298218","810257.0830684024","807662.508877788","848121.6498608461","884092.2724640617","927830.2133014937","964445.6203799187","949594.7980864483","905089.5089668758","865128.0154284798","857815.4329313438","840381.9364725985","800002.5591868589","807803.9273570015","820838.3829692437","882869.9647369618","949380.6291697447","938500.6365203548","934043.6157390013","913084.0060497476","915577.477205009","931055.2015555153","917839.7382513094","989121.0078414908","1505572.9602844054"
"5. Corpo D`água","1305979.500355909","1370980.572074947","1356111.121609364","1359088.1857153038","1363978.4634453224","1377618.9269686735","1423255.6637486045","1432634.768810554","1420649.7415003143","1426847.770960828","1403736.185233425","1387418.3769260822","1473149.2293207417","1474210.1754759043","1458012.395835238","1311786.123011408","1273985.117848628","1360942.4922708576","1390071.7543276404","1414547.7797365233","1426733.1472536114","1457416.1335928356","1474662.2260467103","1476961.4113554698","1482388.8251649877","1492361.2161664362","1514253.6681657005","1491546.0731566558","1423192.6642711968","1371412.9334747912","1345017.352877134","1334187.9993485473","1314191.3861006377","1322786.857917441","1339944.1380836696","1369416.1241409644","1362065.8067692562","1427437.3879089293"
"5.1. Rio, Lago e Oceano","1305677.595759443","1370590.444535396","1355672.5967010264","1358733.865098983","1363326.79268469","1376993.955385049","1422810.9770738243","1432039.8900150217","1420147.7289127044","1426653.1091314885","1403729.2202910178","1387415.4302204975","1473147.8899110737","1474208.8360662546","1458008.7347792932","1311783.2656020452","1273961.4554662548","1360920.0799988848","1390055.4139025304","1414508.9377937682","1426698.7699434124","1457383.1849483654","1474629.3666923158","1476925.9625355725","1482353.554899552","1492331.1248554804","1514234.6490239708","1491519.1963493559","1423159.1798814323","1371376.7703574817","1344980.832593589","1334153.8006497559","1314166.2951490935","1322779.5360025058","1339936.5482953212","1369408.802226029","1362049.3770587093","1427413.3684514952"
"5.2. Aquicultura","301.9045964660634","390.127539550781","438.52490833739853","354.32061632080047","651.6707606323181","624.9715836242622","444.68667478027146","594.8787955322276","502.01258760986775","194.66182933960033","6.96494240722656","2.9467055847167973","1.3394096679687502","1.339409649658203","3.6610559448242186","2.8574093627929695","23.662382373046924","22.41227197265631","16.34042510986329","38.841942755127135","34.37731019897478","32.948644470215044","32.85935439453143","35.448819897461114","35.270265435791195","30.0913109558107","19.019141729736365","26.87680729980479","33.48438976440449","36.16311730957049","36.52028354492206","34.19869879150407","25.090951544189483","7.321914935302734","7.589788348388675","7.321914935302734","16.429710546875004","24.01945743408201"
"6. Não observado","197.95015065917974","191.5936094665528","181.22742380981447","175.20593529663086","160.39299945068356","153.1127936584472","145.55813214111328","148.79470201416012","151.47394988403312","153.23953786010745","141.30583157958984","138.11399199218752","133.2766306152344","133.76949960937498","134.79773214111324","147.31458882446287","153.21374010009765","134.58931119995114","129.1020605529785","126.86387626342773","131.39439859008786","136.6526970031738","140.1803276123047","143.61357034301756","154.62406042480467","157.30925679321282","170.10306618652336","175.97630814208975","175.1289012451172","155.3586161437988","138.27935076904294","141.0249635681152","140.41934979248046","149.37358341064456","161.34369624023438","259.9531503601076","245.99775393066417","251.21347411499033"
