"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"3. Agropecuária","187353382.33155903","188998027.6174427","193328282.5801957","197348121.83041814","200996661.78624293","203715076.76302037","206496499.0864999","210152096.01314813","213586221.2152448","216734866.65152183","220205843.84171218","223389898.8854492","226068574.43879333","229334479.83743873","232578569.2608655","235400358.52218458","238496206.45152473","241691146.38891506","246021665.86349446","250195116.72354543","253301882.5695923","255483215.26673147","257188905.3080539","258779466.50532743","259889200.2015541","260827012.85153675","261860351.46980858","263505928.58629486","265528765.88530946","267211616.65608668","268959626.2806527","270435816.5374445","271705328.1016065","272711807.79654735","274609244.9056421","276606967.06661785","279396607.74401116","282496685.6548496"
"3.1. Pastagem","102977378.9666333","105087770.36396232","110288281.30135047","115099294.33711511","119039736.97693515","122168216.06389372","125175382.19710101","129083435.42993465","132283106.78289764","135267837.47048074","138757703.92751384","141929173.4389412","145128422.1219247","148662392.1868391","151805652.09283745","154172412.2463017","156221278.8109422","158130390.39319208","160777180.02931634","162318961.41560644","163442291.37795424","164221101.06406412","164439848.69554847","164602300.49625313","164331896.76658356","164040423.9429719","163890257.7465109","163798371.0320281","163404145.65075994","163379150.3640089","163569456.5721076","163923477.8357811","163548929.82202208","163118106.8869902","163007681.8576525","162477936.38250554","162710873.09835017","164338657.3446952"
"3.2. Agricultura","19135396.486320388","19336701.82865535","20871686.75151574","22165602.223237224","23570027.09632069","25182982.759465132","27232682.222912002","27915961.403094787","28844105.01199325","29562396.053117275","30144227.43191362","30898330.232276633","31354744.893743653","31810043.06353176","32628377.670383904","33648946.250098355","34812198.96464763","35582515.685483","36121474.5705586","38096665.795933515","40199730.67458178","42258516.00554449","43905576.00387242","45455707.68723934","46646927.211248524","47626545.21303985","48332564.91302885","49442009.05805906","51471954.228482865","53711237.20482402","55558055.841202","57073580.61387227","58523406.52137625","58937205.78423922","59422362.719915465","60290342.43620453","60527148.231166065","61041001.38225533"
"3.2.1. Lavoura Temporária","18341474.668860435","18432685.14664726","20019045.42997196","21336393.062403545","22741334.925439835","24387352.77227649","26478801.713284664","27168977.925068296","28074203.811172776","28760591.01535172","29309973.803727664","30037061.1150799","30467806.762883544","30877413.498407587","31535262.43554603","32430965.245434105","33545471.83202096","34283829.887180775","34811241.423093125","36715814.77093877","38770848.57198314","40783862.074050084","42387914.90191647","43905613.58439111","45064938.2700692","46000412.00460434","46631144.2689329","47662121.59344445","49543712.63524935","51707450.28756268","53452532.74070916","54927032.91988403","56354949.84898153","56736246.57167461","57148461.52502585","57943858.64078676","58162780.367382586","58678991.03473938"
"3.2.1.1. Soja","4402200.908169862","6456045.680509305","8404171.34988434","9647516.769671682","9984044.118143808","10557343.943001801","10936512.663818108","11058900.851789892","11473902.290134137","12137806.856892139","12421199.87227873","12707682.05610238","12829062.065816697","13202366.363090327","14282968.669764202","16006355.262050731","16001479.858199751","17382302.5281193","18431679.552900262","19987428.14616189","22364385.00316869","23042370.28085536","23063118.87716334","22516505.75710122","23186106.543045457","24443899.349144313","24749083.65242366","25992084.20026325","26508762.408876523","28433893.696787495","30815846.522119973","32483898.107231315","34857486.00229263","35910500.69844193","36686826.75857323","37124947.712774575","38131880.93290164","39373027.98487968"
"3.2.1.2. Cana","2162184.459903939","2315896.57855109","2347257.4275493706","2326854.7796316487","2361839.3192241043","2359513.2515617497","2393396.225888971","2468591.669969581","2610388.741282457","2690200.1817315035","2797307.2809109977","2956251.613211114","3084119.5619269176","3159697.008988846","3250424.5608856226","3301498.8139818925","3326978.5138208447","3506840.767248609","3712815.957887833","4016744.420615807","4311959.44644279","4639723.805658229","5368911.576351745","6359447.129484846","7013609.6395860175","7314219.8597026635","7587115.872420844","8035416.063484586","8446538.215982292","9026223.048498001","9288877.259480106","9373328.088775989","9179137.589618303","9095799.134743063","8640462.766877737","8937900.170888264","8887095.576577783","9210508.578001209"
"3.2.1.3. Arroz","687129.3289493846","376436.97248899494","499937.2381940662","528313.4109852389","438462.54252476053","289333.38310267346","236294.5913841636","368595.70617964724","537277.6937262984","241030.88650608744","283674.76249277085","315959.3228260742","576411.0886979979","342758.70897257596","631830.3573831875","698705.2913596814","544887.6585959456","506767.6219525977","381824.41136268986","631464.0662436016","679380.8101896434","657374.0183787856","815902.8639020058","708964.7071241689","918017.6392319739","762515.2802258184","630189.6076030092","674336.6576816279","478452.0590861119","813213.4036450324","1009289.1955555875","1062044.3544698253","1141885.0389537907","1162959.2829414476","1247888.2789413705","1331602.0094752475","1437707.7444291161","1449492.1309339849"
"3.2.1.4. Algodão (beta)","","","","","","","","","","","","","","","","9198.811285943628","28900.187184704777","82736.27453275179","37689.72842312631","52566.225248400624","70632.70045882696","108613.47141609775","142569.18289570868","167290.6230588572","152759.9385653795","132096.18085107137","155728.7607196271","125747.27434287709","55241.234133288075","108169.42901612775","128966.93116850224","84610.96716550177","118756.01492679429","136326.52008445605","102393.46331750527","193872.30893622775","220241.58569342617","260573.15414205383"
"3.2.1.5. Outras Lavouras Temporárias","11089959.97183725","9284305.91509787","8767679.41434418","8833708.102114974","9956988.94554716","11181162.194610268","12912598.23219342","13272889.697129177","13452635.086029883","13691553.090221988","13807791.88804517","14057168.12294033","13978214.046441933","14172591.417355841","13370038.847513016","12415207.066755857","13643225.614219714","12805182.695327517","12247231.772519218","12027611.912669066","11344490.611723188","12335780.49774161","12997412.40160367","14153405.367622018","13794444.509640371","13347681.33468047","13509026.375765761","12834537.397672107","14054718.717171136","13325950.709616031","12209552.83238499","11923151.402241401","11057685.203190017","10430660.935463712","10470890.257316016","10355536.438712448","9485854.527780615","8385389.186782455"
"3.2.2. Lavoura Perene","793921.8174599541","904016.6820080902","852641.3215437796","829209.1608336803","828692.1708808553","795629.9871886425","753880.5096273391","746983.47802649","769901.2008204781","801805.0377655516","834253.6281859574","861269.1171967356","886938.1308601117","932629.565124172","1093115.234837875","1217981.0046642506","1266727.1326266662","1298685.798302222","1310233.1474654835","1380851.0249947517","1428882.1025986397","1474653.9314944134","1517661.1019559447","1550094.1028482257","1581988.9411793267","1626133.2084355138","1701420.6440959438","1779887.4646146125","1928241.59323352","2003786.9172613379","2105523.1004928304","2146547.6939882273","2168456.672394722","2200959.2125646165","2273901.194889615","2346483.7954177754","2364367.8637834797","2362010.347515944"
