"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"3.1. Pastagem","758628.8086340962","758493.9932976977","984919.501261782","1024480.8995062887","1041450.0112747077","1080702.0716391755","1092880.5306809377","1142370.7857707157","1227214.8717336424","1274745.0043550585","1322103.9778213422","1378854.3107650317","1428575.1803930462","1470935.5126756078","1517133.1301819014","1501749.369583207","1523643.716436873","1502805.3636498193","1539001.5594659736","1573611.6124690396","1579888.5409831877","1626075.73938577","1632950.0681960208","1645360.618300472","1675942.5028014183","1720545.833264742","1758070.5355259946","1796537.9933248027","1820963.4674149372","1861696.677465506","1887284.0650283038","1908303.939901265","1945381.581396687","1977494.9123935741","2021181.8506919215","2103880.702686735","2203511.216098425","2244952.48753526"
"3.2. Agricultura","2313.25093331889","2335.4532527158244","2422.8569240475526","2669.164210607615","2860.062234850794","3306.474222204589","3607.771204638691","3930.5397766051374","4058.4243006040906","4365.745130444086","4707.283499841016","5334.662029540713","5561.344111932033","5948.406014922738","6150.312814599654","7024.229873535295","7016.260227777129","6850.207349865714","6943.757352044718","7274.921044366419","7503.254161523216","8531.170908990009","9923.622942620475","11189.703145074165","12138.497299969222","12731.685558514157","11976.349774187982","11512.049770861571","12838.841649896023","12492.480106280336","12349.077018249347","13881.458085662953","15438.683622363376","14393.221450714129","13870.967439868133","14349.596865222125","14608.000358532674","14708.962325366112"
"3.2.1. Lavoura Temporária","2313.25093331889","2335.4532527158244","2422.8569240475526","2669.164210607615","2860.062234850794","3306.474222204589","3607.771204638691","3930.5397766051374","4058.4243006040906","4365.745130444086","4707.283499841016","5334.662029540713","5561.344111932033","5948.406014922738","6150.312814599654","7024.229873535295","7016.260227777129","6850.207349865714","6943.757352044718","7274.921044366419","7503.254161523216","8531.170908990009","9923.622942620475","11189.703145074165","12138.497299969222","12731.685558514157","11976.349774187982","11512.049770861571","12838.841649896023","12492.480106280336","12349.077018249347","13881.458085662953","15438.683622363376","14393.221450714129","13870.967439868133","14349.596865222125","14608.000358532674","14708.962325366112"
"3.2.1.1. Soja","85.24197462768544","85.24197462768544","74.12849486084","279.2271036315823","265.3715716796783","279.83414141234493","277.8782058349607","140.7408190429687","133.5635232788085","180.64352863769525","347.3370600830077","805.7425252014149","889.4964650085427","1087.6595714538562","828.5537526184085","686.4331333618156","426.4514596008299","309.8846194824217","283.29402004394507","361.6505131042474","466.632793878174","554.840238323975","534.2201845520017","465.97464422607413","486.7584297546383","957.1428965454104","994.0493899658192","1194.2974561950698","1067.2769999389623","1429.9752596801718","2228.5625567016614","2520.9431227660853","2497.22032243041","2226.6549510070827","1624.3371369506797","1969.5136189086832","2116.924127532956","2288.8113082519476"
"3.2.1.2. Cana","","","","","","","","","","","","","","","","2.8370999511718753","8.424451068115237","8.424451068115237","","","","","","","2.9671805175781247","2.9671805175781247","4.322485925292969","8.378821759033206","9.792515063476563","44.59795617065427","88.5137967590333","148.61217620849627","147.23825496215838","146.8922976562501","148.099398626709","149.044307611084","149.64702890014647","149.64702890014647"
"3.2.1.3. Arroz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.1.4. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.1.5. Outras Lavouras Temporárias","2228.0089586912045","2250.211278088139","2348.7284291867127","2389.9371069760327","2594.690663171116","3026.6400807922437","3329.8929988037303","3789.7989575621687","3924.860777325282","4185.10160180639","4359.946439758009","4528.919504339298","4671.84764692349","4860.746443468882","5321.759061981246","6334.959640222308","6581.384317108184","6531.898279315176","6660.463332000772","6913.270531262171","7036.621367645042","7976.330670666033","9389.402758068474","10723.72850084809","11648.771689697005","11771.575481451167","10977.97789829687","10309.373492907469","11761.772134893585","11017.90689042951","10032.000664788653","11211.902786688372","12794.225044970808","12019.674202050797","12098.530904290745","12231.038938702359","12341.42920209957","12270.503988214019"
"3.2.2. Lavoura Perene","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.1. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
