"Classe","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"2.4. Afloramento Rochoso","24732.704266101035","24720.520216662553","25028.156929260243","25222.19150634152","25268.403888500958","25250.124870910662","25081.206708642552","24970.447743560788","24780.888724554447","24905.502082037354","25184.301754650918","25224.745598181165","25330.00411415407","25179.4205123596","24824.234687554894","24341.681026397626","23923.734159191805","24125.44788845208","24012.200911096133","24586.785616778543","24579.696213629122","24551.783382440164","24249.08641889644","24424.019454205292","24243.120498602282","24404.400241015595","24308.915800067087","24068.03264270622","24004.583945989907","23767.134406817546","23978.63421861566","24043.80565445551","24174.813523358112","24440.990216094888","24799.64117622066","24946.033053552255","24809.626038293474","24963.68203112797"
"2.5. Restinga Herbácea","111619.24152499968","111391.39384721023","102639.45126704729","102287.71212041052","104411.97197134994","106057.93966144964","100351.19972551844","98580.56221759602","93300.0290892636","91581.7671656485","100980.00559483613","104929.95059927356","108060.67679397568","108536.81428572975","104564.6683004576","102066.85624902962","100841.7719752077","100853.59540918576","105994.75912543964","113397.95530184347","115376.916678028","116014.39643495521","116588.23963069412","120373.38051896334","121139.53868460684","118166.72200447963","116485.70796072354","118428.41202798457","119769.38864401779","124462.3175669974","123710.78100268528","124159.3314452387","124753.90163420954","126308.27289753954","122821.31914697183","123340.30078964733","125078.96314230868","124683.73521826134"
"2.6. Outras Formações não Florestais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3. Agropecuária","5579931.600410731","5561066.9188254615","5452793.62497605","5487659.026629183","5585524.066237584","5622098.155848805","5604796.567664346","5631501.897021019","5727991.133356275","5817761.290909422","5818863.092335275","5876152.151119399","5953767.525487589","5990163.812926654","6042329.546459715","6102271.36840705","6182328.114574729","6307182.414394505","6446673.045509743","6571928.504389057","6567099.753430604","6513016.350675563","6470653.732346353","6518852.474634383","6562564.735096341","6711415.5962274205","6890981.063694894","7068555.760636298","7282270.275184839","7384980.922031552","7444500.29627067","7506973.271551862","7630230.998274798","7738706.158952945","7971122.979619525","8194814.69576687","8433360.802864969","8445129.32304518"
"3.1. Pastagem","9.751795489501951","11.865427026367186","11.161051495361326","13.918544500732422","13.28379288330078","12.266856970214844","11.31954155883789","11.155448754882812","11.15399349365234","10.83679396972656","9.7402888671875","9.182567675781248","10.292094189453126","10.608478295898438","11.552013079833982","10.530082910156251","8.480621533203124","7.450620727539062","9.338186035156246","8.32550504760742","7.860936901855467","7.3044223449707015","6.6085076171875","5.820247961425781","5.1889990844726555","5.578929577636718","5.424299554443358","5.431284307861328","4.3266528137207025","5.0299952087402335","5.660882159423828","5.663214062499999","4.645021166992187","4.327910766601562","4.09660928955078","2.989435821533203","2.989474005126953","2.9117453552246095"
"3.2. Agricultura","3930062.3933263235","3901468.7943940223","4113571.616348733","4271011.991004754","4383403.794148172","4451218.439112936","4517606.097808783","4556120.1063116705","4645320.816968026","4687284.074699435","4707639.632383924","4750623.751860841","4776334.376245869","4773265.805006551","4790536.313300047","4799324.104570466","4846313.216876955","4908937.940051649","4912507.597653512","5002526.891966359","5079331.996137298","5182178.943342315","5267886.916168936","5343393.679612571","5413536.0026485855","5475087.252815852","5540686.417921066","5575441.104618404","5684205.365638493","5803775.706690658","5873047.218306992","5944081.275960392","6038413.213949319","6050681.744908263","6175774.14929484","6222235.287922646","6244754.769821459","6146476.252614418"
"3.2.1. Lavoura Temporária","3930062.3933263235","3901468.7943940223","4113571.616348733","4271011.991004754","4383403.794148172","4451218.439112936","4517606.097808783","4556120.1063116705","4645320.816968026","4687284.074699435","4707639.632383924","4750623.751860841","4776334.376245869","4773265.805006551","4790536.313300047","4799324.104570466","4846313.216876955","4908937.940051649","4912507.597653512","5002526.891966359","5079331.996137298","5182178.943342315","5267886.916168936","5343393.679612571","5413536.0026485855","5475087.252815852","5540686.417921066","5575441.104618404","5684205.365638493","5803775.706690658","5873047.218306992","5944081.275960392","6038413.213949319","6050681.744908263","6175774.14929484","6222235.287922646","6244754.769821459","6146476.252614418"
"3.2.1.1. Soja","828902.8580178814","842754.3066882481","1183055.5161460077","1284724.0119105168","1428884.7622531578","1534017.3301587396","1678221.42288828","1871579.0867441134","1858879.2019040752","1859456.8220717846","1771777.5487991672","1729601.7812716665","1781015.4984867186","1859807.9054958594","1841869.79841155","1906564.2626310089","1963442.2034254312","2037940.7078338375","2129769.039555525","2313886.162411735","2494064.373704355","2628167.1689783195","2712960.183385697","2741496.487188868","2729586.918729431","2771414.0522560524","2867676.5231897966","2979560.8962704767","3252315.498804527","3379299.0451313723","3534958.978802111","3572716.20309412","3682946.211194907","3796338.271107369","3797701.754430198","3862307.4618821433","3904550.4109055786","3965546.856610095"
"3.2.1.2. Cana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.1.3. Arroz","628430.5883319471","325163.3369849917","421677.14171162044","443779.2646112315","349022.81547235127","213658.0282486063","173298.80376699267","303600.80550158245","456240.49410840037","147386.97468695743","194433.36345994825","231653.3890564875","441200.0719432084","207873.56732668195","469425.96077232086","474957.31197974493","322331.3781483214","344112.6137670403","232517.06442942514","460997.42911746324","494375.8527413716","456471.5309823438","593477.4466985998","482427.8627515302","691502.7949368686","548598.9062582214","417133.3459652323","457723.4000446504","312434.8658527105","628496.0249244869","803373.1534773624","841841.237467563","920110.3115858391","932675.5903848627","1000392.0843169262","1067355.5040242942","1161587.2980119511","1190131.0836509704"
"3.2.1.4. Algodão (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.1.5. Outras Lavouras Temporárias","2472728.946976495","2733551.1507207826","2508838.958491105","2542508.714483005","2605496.216422663","2703543.08070559","2666085.87115351","2380940.2140659746","2330201.1209555506","2680440.277940694","2741428.720124809","2789368.581532687","2554118.805815942","2705584.3321840097","2479240.554116176","2417802.529959712","2560539.635303202","2526884.6184507716","2550221.4936685613","2227643.300437161","2090891.7696915704","2097540.243381652","1961449.2860846384","2119469.329672173","1992446.2889822861","2155074.294301578","2255876.548766038","2138156.8083032775","2119455.0009812554","1795980.6366347987","1534715.0860275186","1529523.8353987096","1435356.6911685725","1321667.8834160315","1377680.3105477162","1292572.3220162087","1178617.0609039292","990798.3123533524"
"3.2.2. Lavoura Perene","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.1. Café","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.2. Citrus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.3. Dendê (beta)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.2.2.4. Outras Lavouras Perenes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3.3. Silvicultura","42891.555558178414","44727.70559526349","69279.16664150952","122495.8235831664","159664.12244663574","185195.82773855265","209248.15094064566","225366.8795302036","242216.13477961314","249059.11253701805","254203.69506231046","266737.5123518384","280288.23497411574","288667.6680353516","296842.094865699","309202.48211324244","317167.6588744191","322711.8704641124","331052.3907215441","340187.02605388867","362818.7063237013","390498.08352785674","418834.3234080022","466616.338008713","507974.9279568303","562089.3627267814","590936.6228156446","631622.9554882451","667204.0551793876","674185.720341356","679774.8589748356","683208.5351854631","692595.0737276867","697748.0162521676","707487.0424195535","718236.5366419692","757888.8548968909","762272.1692845689"
"3.4. Mosaico de Usos","1606967.8997307394","1614858.5534091494","1269931.680934312","1094137.2934967636","1042442.8658498924","985671.6221403456","877930.9993733591","850003.7557303908","840443.0276151408","881407.2668789976","857010.0246001737","858781.7043390432","897134.6221734133","928219.7314064545","954939.586280889","993734.2516404315","1018838.7582018225","1075525.1532580168","1203103.7189486516","1229206.2608637626","1124941.1900327038","940332.0193830467","783925.8842617982","708836.6367651371","641048.6154918403","674233.40175521","759352.5986586284","861486.2692453401","930856.527714145","907014.465004329","891672.5581066832","879677.7971919448","899218.0655766247","990272.0698817477","1087857.6912958415","1254339.8817664331","1430714.1886726147","1536377.9894008376"
"4. Área não Vegetada","394793.82625471114","395125.8689529351","390609.5824613583","377888.030569379","367626.2743855531","361858.6876207879","368671.9911476301","354226.18357045704","354715.0920265359","352024.1109352833","331070.64560889127","324733.64631532575","325083.9028973134","329566.0266822547","347588.58515841526","357616.9384301628","362993.2438190826","352513.00535152666","337821.3651538375","349027.98662261234","362035.2246128161","364741.6368633949","357306.89188535645","354364.99772615114","347992.72859004955","349509.8653919228","346406.37705653463","347364.1468866674","338873.350091813","339766.71623796195","342401.54641630035","340748.1287617913","341449.076475671","339997.45090327074","336804.79989826644","341568.2935810056","344359.3153127071","339790.6146809991"
"4.1. Praia, Duna e Areal","135340.3013112468","129642.90368614937","127942.796371758","128134.29733154812","126471.9104705011","121477.51825370417","120596.33581511119","120463.80199721002","120449.74740330137","119212.53361975626","118556.73251867629","118459.02373251936","115460.75499416502","109138.697687054","107956.8704374755","106976.94915811799","104739.0666624084","103412.7703859377","102098.82103454025","101791.32808553481","103514.27522908368","104297.43688950814","104428.06854934106","103092.14726338537","101447.24622197295","100464.94606783516","99889.38905302215","99681.24481477732","99429.63759827307","98249.18031395282","97837.22477780173","98284.35527048391","99269.47200046464","99227.02078523024","98298.39429507531","98123.7240807503","98124.95401034011","98136.36945949782"
"4.2. Área Urbanizada","61631.1822066285","64351.623402819976","65776.51255398599","67825.87764845004","69269.79831608888","71004.81859829673","72626.175003698","73781.47637802054","75501.0834209216","79174.82686981761","81814.82801931704","83312.81253717684","86992.00066829778","89812.3551453109","93322.49580691424","95140.46522810575","96711.69803882195","98656.84966533908","100923.44420450866","102682.37221885913","103792.92376225426","104716.92451744773","105768.92430132943","107254.1347589752","108603.53023221248","109966.40791776447","111493.41611783182","113132.87514943001","114224.51697053063","115325.40546125335","116449.53734144091","117702.79955615159","118669.86173457556","119684.03934776461","120543.18659238193","121377.75575311792","121424.73363261012","122496.58152646989"
"4.3. Mineração","1401.2583784667938","1639.722599743647","1752.035736474603","1875.4573007751471","1985.0343696166992","2088.223759649658","2190.3612749267627","2311.921410412607","2433.411355853289","2534.8988487426896","2616.3571787414658","2659.130061505141","2716.4509404907403","2894.1779178100855","2990.7423842163234","3094.083532849138","3203.3955908691796","3269.7401599121577","3348.6642304870957","3402.3573563598916","3473.3104555054338","3523.0749624268306","3583.201073675587","3636.7908469055487","3683.6875958679684","3742.1157073669838","3833.550749261527","3930.3843403870396","4025.300035388232","4096.973404687558","4161.675307464665","4200.172072839424","4262.653320758109","4344.880975811802","4419.0130263183955","4452.262288574232","4634.915350866703","4773.729955896001"
"4.4. Outras Áreas não Vegetadas","196421.08435836903","199491.61926422213","195138.23779913966","180052.3982886057","169899.5312293464","167288.1270091373","173259.11905389416","157668.98378481384","156330.84984645966","151101.85159696676","128082.72789215649","120302.67998412442","119914.69629435988","127720.79593207968","143318.47652980924","152405.4405110899","158339.0835269831","147173.64514033776","131450.43568430148","141151.9289618585","151254.71516597274","152204.20049401216","143526.6979610104","140381.92485688505","134258.26453999616","135336.39569895618","131190.02113641912","130619.64258207304","121193.89548762106","122095.15705806823","123953.10898959305","120560.80186231634","119247.08941987267","116741.5097944641","113544.2059844908","117614.55145856312","120174.71231889015","114383.93373913536"
"5. Corpo D`água","1833614.5788734176","1837635.7543274844","1831865.0379417602","1817253.130002078","1813180.8121378948","1821480.4427143575","1824533.156711741","1831486.1588306157","1831060.987779833","1835289.0818338874","1837224.0699302102","1833464.9200579405","1836584.1046961925","1855002.7718916493","1856028.3854931346","1845936.1478530637","1843871.7332493125","1851468.495330393","1858247.984029297","1846082.59767923","1839837.448727242","1832210.2341813312","1835939.4534734522","1831216.969101587","1833307.1967572372","1839431.6616356857","1838136.5067611393","1835126.3866323964","1841558.4770588698","1845494.4235896957","1851339.133694033","1852650.0599269802","1850461.966588509","1848052.3165926698","1844413.0034304985","1842815.993161153","1841768.5555955956","1834228.2466977546"
"5.1. Rio, Lago e Oceano","1833614.5788734176","1837635.7543274844","1831865.0379417602","1817253.130002078","1813180.8121378948","1821480.4427143575","1824533.156711741","1831486.1588306157","1831060.987779833","1835289.0818338874","1837224.0699302102","1833464.9200579405","1836572.933349629","1854991.369416918","1856016.8289331675","1845924.6683356075","1843860.4078185752","1851451.0063026526","1858230.803181348","1846065.3397883424","1839822.0399064473","1832189.663272072","1835916.5712108242","1831193.8557078189","1833283.929268913","1839410.3202612288","1838113.6244728703","1835102.6568351735","1841534.2079432998","1845470.1544516648","1851325.419559908","1852636.1916987149","1850448.4065474567","1848038.8335968873","1844399.5204370476","1842802.1249345907","1841754.9955551843","1834214.6866575568"
"5.2. Aquicultura","","","","","","","","","","","","","11.1713465637207","11.402474731445308","11.556559967041014","11.479517456054685","11.325430737304684","17.48902774047852","17.18084794921875","17.257890887451175","15.408820794677736","20.570909259033225","22.88226262817385","23.11339376831057","23.267488323974632","21.341374456787133","22.882288269042995","23.729797222900405","24.269115570068376","24.26913803100588","13.714134124755873","13.868228265380871","13.560041052246104","13.482995782470713","13.482993450927747","13.868226562500013","13.560040411376963","13.560040197753917"
"6. Não observado","106.833680078125","114.22171708374024","127.55639456176762","132.38389813842775","134.87812738037115","131.89309282836913","136.7751357788086","134.85831502685554","131.96557734985353","125.24179677124023","124.92604918212893","123.57999843139653","125.42411539917","139.5025744934082","136.41939385375977","133.80289970092772","125.7074780456543","124.24670400390625","127.36526235351565","135.77611164550785","129.67938715820318","129.3007143249512","127.1875609924316","123.11695312500002","123.51175261230469","120.47435366210941","112.10890414428711","116.42582368164062","123.96796605834962","124.41875457153324","125.73201002807619","126.62954577026365","134.7746616271972","133.89655232543947","139.0985785461426","131.82819869995114","139.16547945556644","145.37363284912107"
